"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"The hand shape recognition of Human Computer Interaction with Artificial Neural Network","J. Wei; H. Qin; J. Guo; J. Wei; Y. Chen","State Key Lab. for Manuf. Syst. Eng, Xi'an Jiaotong University, Xi'an, Shaanxi, CN; State Key Laboratory of Manufacturing Systems Engineering, Xi''an Jiaotong University, Xi'an, China; State Key Laboratory of Manufacturing Systems Engineering, Xi''an Jiaotong University, Xi'an, China; School of Mechanical Engineering, Guangxi University, Nanning, China; State Key Laboratory for Manufacturing Systems Engineering Xi'an JiaoTong University, Guangxi University, Nanning, China","2009 IEEE International Conference on Virtual Environments, Human-Computer Interfaces and Measurements Systems","5 Jun 2009","2009","","","350","354","The hand gestures used in Human Computer Interaction (HCI) are generally posed by complicated and large amplitude actions of arm /hand. Thus usable HCI instructions are few and HCI efficiency is low. This paper presents new hand shapes and the corresponding recognition system for the HCI with robot or Coordinate Measuring Machine. Using a touch pad to precept the touching of fingers, hand shapes posed to express HCI instructions are defined by the combinations of 2 binary status, i.e. status of touching /detaching on touch pad and status of stretching /retracting over touch pad, of Index, Middle, Ring and Little fingers. Method of extracting the features in hand shape image is presented. Based on Neural Network, a decision binary tree is used in the real-time recognition of the hand shapes. A correctness ratio of about 95% is obtained when implemented by DSP processor in the recognition of 12 hand shapes.","1944-9410","978-1-4244-3808-2","10.1109/VECIMS.2009.5068923","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5068923","Human Computer Interaction (HCI);Hand Shape Recognition;Pattern Recognition;Artificial Neural Network","Human computer interaction;Artificial neural networks;Fingers;Shape measurement;Robot kinematics;Coordinate measuring machines;Feature extraction;Neural networks;Binary trees;Digital signal processing","","1","","7","IEEE","5 Jun 2009","11-13 May 2009","11-13 May 2009","IEEE","IEEE Conferences"
"GraphMal: A Network Malicious Traffic Identification Method Based on Graph Neural Network","L. Zhang; H. Shi; K. Zhang; H. Sun; W. Zhang","Shandong Provincial Key Laboratory of Computer Networks Shandong Computer Science Center (National Supercomputer Center in Ji'nan), Qilu University of Technology (Shandong Academy of Sciences), Ji'nan, Shandong, China; Shandong Provincial Key Laboratory of Computer Networks Shandong Computer Science Center (National Supercomputer Center in Ji'nan), Qilu University of Technology (Shandong Academy of Sciences), Ji'nan, Shandong, China; Shandong Provincial Key Laboratory of Computer Networks Shandong Computer Science Center (National Supercomputer Center in Ji'nan), Qilu University of Technology (Shandong Academy of Sciences), Ji'nan, Shandong, China; Shandong Provincial Key Laboratory of Computer Networks Shandong Computer Science Center (National Supercomputer Center in Ji'nan), Qilu University of Technology (Shandong Academy of Sciences), Ji'nan, Shandong, China; Shandong Provincial Key Laboratory of Computer Networks Shandong Computer Science Center (National Supercomputer Center in Ji'nan), Qilu University of Technology (Shandong Academy of Sciences), Ji'nan, Shandong, China",2023 International Conference on Networking and Network Applications (NaNA),"24 Oct 2023","2023","","","262","267","Detecting malicious attacks in normal network traffic is critical to network security. Traditional traffic identification methods often struggle to capture the complex communication patterns in network traffic, hindering their effectiveness. We introduce GraphMal, a framework utilizing Graph Neural Networks (GNNs) for the identification of malicious traffic. This approach effectively exploits network topology and traffic characteristics to improve performance. We first apply Pearson's correlation coefficient and random forest approaches to effectively reduce the dimensionality of the dataset. Then, the E-GraphSAGE algorithm is used to extract salient features from the traffic topology graph and construct a robust graph classifier. Additionally, the focal loss function is used to solve the data imbalance problem. Experiments conducted on the UNSW-NB15 dataset demonstrate GraphMal's remarkable performance in both binary and multi-class classification tasks, while improving the learning efficiency of GNNs.","","979-8-3503-2738-0","10.1109/NaNA60121.2023.00051","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10284900","Network Security;Traffic Identification;Graph Neural Networks;Data Imbalance","Correlation coefficient;Network topology;Telecommunication traffic;Network security;Feature extraction;Graph neural networks;Topology","","2","","18","IEEE","24 Oct 2023","18-21 Aug. 2023","18-21 Aug. 2023","IEEE","IEEE Conferences"
"Tabu Search Algorithm for Two-Layer Networks Design Problem","K. Lenarski; B. Czajka; I. Pozniak-Koszalka; A. Kasprzak","Chair of Systems and Computer Networks, Wroclaw University of Technology, Wroclaw, Poland; Chair of Systems and Computer Networks, Wroclaw University of Technology, Wroclaw, Poland; Chair of Systems and Computer Networks, Wroclaw University of Technology, Wroclaw, Poland; Chair of Systems and Computer Networks, Wroclaw University of Technology, Wroclaw, Poland",2008 19th International Conference on Systems Engineering,"3 Sep 2008","2008","","","319","324","This paper concerns tabu search approach for solving two-layer networks design problem. We present a modular case of two-layer network dimensioning in networks with non-bifurcated flows, what cause stated problem NP complete. Hardness of presented problem makes it impossible (for large networks) to attain optimal results with deterministic methods. An estimate solution may be reachable in satisfying time using heuristic methods. The main goal of this paper is to examine tabu search parameters and structures to achieve the best effect. To carry out researches we designed computer experimentation system. The created application allows to make simulations along with the complex experiments showing obtained results in convenient way utilizing presentation module. The results of research are shown on examples and discussed.","","978-0-7695-3331-5","10.1109/ICSEng.2008.34","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4616657","computer network;optimization;tabu search;experimentation system","Search problems;Equations;Internet;Computational modeling;Computer networks;Algorithm design and analysis;Next generation networking","","1","2","14","IEEE","3 Sep 2008","19-21 Aug. 2008","19-21 Aug. 2008","IEEE","IEEE Conferences"
"Comparison of Tree-Child Phylogenetic Networks","G. Cardona; F. Rossello; G. Valiente","Department of Mathematics and Computer Science, University of Balearic Islands, Spain; Department of Mathematics and Computer Science, University of Balearic Islands, Spain; Algorithms, Bioinformatics, Complexity, and Formal Methods Research Group, Technical University of Catalonia, Barcelona, Spain",IEEE/ACM Transactions on Computational Biology and Bioinformatics,"3 Nov 2009","2009","6","4","552","569","Phylogenetic networks are a generalization of phylogenetic trees that allow for the representation of nontreelike evolutionary events, like recombination, hybridization, or lateral gene transfer. While much progress has been made to find practical algorithms for reconstructing a phylogenetic network from a set of sequences, all attempts to endorse a class of phylogenetic networks (strictly extending the class of phylogenetic trees) with a well-founded distance measure have, to the best of our knowledge and with the only exception of the bipartition distance on regular networks, failed so far. In this paper, we present and study a new meaningful class of phylogenetic networks, called tree-child phylogenetic networks, and we provide an injective representation of these networks as multisets of vectors of natural numbers, their path multiplicity vectors. We then use this representation to define a distance on this class that extends the well-known Robinson-Foulds distance for phylogenetic trees and to give an alignment method for pairs of networks in this class. Simple polynomial algorithms for reconstructing a tree-child phylogenetic network from its path multiplicity vectors, for computing the distance between two tree-child phylogenetic networks and for aligning a pair of tree-child phylogenetic networks, are provided. They have been implemented as a Perl package and a Java applet, which can be found at http://bioinfo.uib.es/~recerca/phylonetworks/mudistance/.","1557-9964","","10.1109/TCBB.2007.70270","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4407681","Phylogenetic network;tree-child phylogenetic network;phylogenetic tree;partition distance;network alignment.;Biology and genetics;Life and Medical Sciences;Computer Applications;Graph algorithms;Graph Theory;Discrete Mathematics;Mathematics of Computing;Trees;Graph Theory;Discrete Mathematics;Mathematics of Computing","Phylogeny;History;Genetic mutations;Reconstruction algorithms;Polynomials;Computer networks;Packaging;Java;Organisms;Databases","Algorithms;Computational Biology;Computers;Data Interpretation, Statistical;Humans;Internet;Models, Genetic;Models, Statistical;Models, Theoretical;Phylogeny;Programming Languages;Sequence Alignment;Software","137","","48","IEEE","10 Jun 2008","Oct.-Dec. 2009","","IEEE","IEEE Journals"
"Proactive fault detection in computer networks","D. Alekseev; V. Sayenko","Information Control Systems, Kharkiv National University of Radio Electronics, Kharkiv, Ukraine; Information Control Systems, Kharkiv National University of Radio Electronics, Kharkiv, Ukraine",2014 First International Scientific-Practical Conference Problems of Infocommunications Science and Technology,"22 Dec 2014","2014","","","90","91","Method of proactive detection of faults in computer networks is proposed. For this purpose apply testing states of computer network components with Bayesian belief networks. This approach can be used for procedure of proactive detecting faults of computer network component. Method can be implemented in program application for detect faults in corporate computer networks.","","978-1-4799-7343-9","10.1109/INFOCOMMST.2014.6992309","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6992309","traffic;monitoring;computer network;testing;quolityof service;route;router;policy.Bayesian belief networks","Computer networks;Switches;Bayes methods;Belief propagation;Fault detection;Testing","","","","3","IEEE","22 Dec 2014","14-17 Oct. 2014","14-17 Oct. 2014","IEEE","IEEE Conferences"
"An integrated security framework for assisting in the defence of computer networks","C. Onwubiko; A. P. Lenaghan; L. Hebbes","Networking and Communications Group, Faculty of Computing, Information Systems and Mathematics (CISM), Kingston University, Kingston Hill, UK; Networking and Communications Group, Faculty of Computing, Information Systems and Mathematics (CISM), Kingston University, Kingston Hill, UK; Networking and Communications Group, Faculty of Computing, Information Systems and Mathematics (CISM), Kingston University, Kingston Hill, UK","Joint IST Workshop on Mobile Future, 2006 and the Symposium on Trends in Communications. SympoTIC '06.","9 Oct 2006","2006","","","52","55","A distributed security assistance framework is proposed that unifies security mechanisms to provide enterprise-wide security defence to computer network systems. The proposed security framework offers capabilities for distributed threat detection, integrated analysis and coordinated response via security spaces. It also offers extension mechanisms to coordinate human countermeasures in protecting networks. The framework is underpinned on a new security paradigm - sensor, analysis and response","","1-4244-0368-5","10.1109/TIC.2006.1708020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1708020","","Computer security;Intelligent networks;Computer networks;Information security;Communication system security;Protection;Intrusion detection;Humans;Computer network management;Software measurement","","","","9","IEEE","9 Oct 2006","24-27 June 2006","24-27 June 2006","IEEE","IEEE Conferences"
"Development and Quantitative Performance Evaluation of a Noninvasive EMG Computer Interface","C. Choi; S. Micera; J. Carpaneto; J. Kim $^{\ast}$","Mechanical Engineering Department, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; Advanced Robotics Technology and Systems Laboratory, Scuola Superiore Sant'' Anna, Pontedera, Italy; Advanced Robotics Technology and Systems Laboratory, Scuola Superiore Sant'' Anna, Pontedera, Italy; Mechanical Engineering Department, Korea Advanced Institute of Science and Technology, Daejeon, South Korea",IEEE Transactions on Biomedical Engineering,"13 Feb 2009","2009","56","1","188","191"," This paper describes a noninvasive electromyography (EMG) signal-based computer interface and a performance evaluation method based on Fitts’ law. The EMG signals induced by volitional wrist movements were acquired from four sites in the lower arm to extract users’ intentions, and six classes of wrist movements were distinguished using an artificial neural network. Using the developed interface, a user can move the cursor, click buttons, and type text on a computer. The test setup was built to evaluate the developed interface, and the mouse was tested by five volunteers with intact limbs. The performance of the developed computer interface and the mouse was tested at 1.299 and 7.733 b/s, respectively, and these results were compared with the performance of a commercial noninvasive brain signal interface (0.386 b/s). The results show that the developed interface performed better than the commercial interface, but less satisfactorily than a computer mouse. Although some issues remain to be resolved, the developed EMG interface has the potential to help people with motor disabilities to access computers and Internet environments in a natural and intuitive manner. ","1558-2531","","10.1109/TBME.2008.2005950","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4633672","Electromyography;feedforward neural networks;Fitts’ law;user interfaces","Electromyography;Computer interfaces;Mice;Wrist;Testing;Internet;Keyboards;Tracking;Mechanical engineering;Data mining","Communication Aids for Disabled;Disabled Persons;Electromyography;Feedback;Forearm;Humans;Man-Machine Systems;Muscle, Skeletal;Neural Networks (Computer);Pattern Recognition, Automated;Signal Processing, Computer-Assisted;Spinal Cord Injuries;User-Computer Interface","58","1","11","IEEE","26 Sep 2008","Jan. 2009","","IEEE","IEEE Journals"
"A Recurrent Neural Network for Hierarchical Control of Interconnected Dynamic Systems","Z. -G. Hou; M. M. Gupta; P. N. Nikiforuk; M. Tan; L. Cheng","Key Laboratory of Complex Systems and Intelligence Science, Institute of Automation, Chinese Academy and Sciences, Beijing, China; Intelligent Systems Research Laboratory (ISRL), College of Engineering, University of Saskatchewan, Saskatoon, SAS, Canada; Intelligent Systems Research Laboratory (ISRL), College of Engineering, University of Saskatchewan, Saskatoon, SAS, Canada; Key Laboratory of Complex Systems and Intelligence Science, Institute of Automation, Chinese Academy and Sciences, Beijing, China; Key Laboratory of Complex Systems and Intelligence Science, Institute of Automation, Chinese Academy and Sciences, Beijing, China",IEEE Transactions on Neural Networks,"5 Mar 2007","2007","18","2","466","481","A recurrent neural network for the optimal control of a group of interconnected dynamic systems is presented in this paper. On the basis of decomposition and coordination strategy for interconnected dynamic systems, the proposed neural network has a two-level hierarchical structure: several local optimization subnetworks at the lower level and one coordination subnetwork at the upper level. A goal-coordination method is used to coordinate the interactions between the subsystems. By nesting the dynamic equations of the subsystems into their corresponding local optimization subnetworks, the number of dimensions of the neural network can be reduced significantly. Furthermore, the subnetworks at both the lower and upper levels can work concurrently. Therefore, the computation efficiency, in comparison with the consecutive executions of numerical algorithms on digital computers, is increased dramatically. The proposed method is extended to the case where the control inputs of the subsystems are bounded. The stability analysis shows that the proposed neural network is asymptotically stable. Finally, an example is presented which demonstrates the satisfactory performance of the neural network","1941-0093","","10.1109/TNN.2006.885040","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4118262","Dynamic neural networks;goal coordination;hierarchical control;interconnected systems;large-scale systems;neural networks;optimal control;optimization;recurrent neural networks","Recurrent neural networks;Control systems;Neural networks;Optimal control;Large-scale systems;Computer networks;Interconnected systems;Laboratories;Intelligent systems;Equations","Algorithms;Artificial Intelligence;Computer Simulation;Feedback;Information Storage and Retrieval;Models, Theoretical;Neural Networks (Computer);Pattern Recognition, Automated","53","","39","IEEE","5 Mar 2007","March 2007","","IEEE","IEEE Journals"
"Adaptive approach to safety control and security system modification in computer systems and networks","V. Mukhin","Kiev Polytechnic Institute, National Technical University, Kiev, Ukraine",2009 IEEE International Workshop on Intelligent Data Acquisition and Advanced Computing Systems: Technology and Applications,"1 Dec 2009","2009","","","212","217","The security tools for the computer systems and networks require additional hardware/software resources and, therefore, significantly slow down information processing in the network. Thus, the safety control in the modern computer networks requires an adjustable security tool which runs in a real-time mode. The paper gives a comparative analysis of methods and tools for safety control in the computer systems and networks. Two main methods of safety control are considered: administrative and adaptive. The advantages and shortcomings of these control methods are analysed. Also, suggestions on architecture of adaptive safety control system on the monitoring tools are presented, and the main components of this system are described in detail. The algorithm and method for adaptive modification of the security system in computer systems and networks are developed. The algorithm of adaptive modification of the security system for minimization of potential damage from threats realization is shown.","","978-1-4244-4901-9","10.1109/IDAACS.2009.5342993","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5342993","Safety;security systems;adaptive control;modification;computer system;network","Programmable control;Adaptive control;Safety;Control systems;Computer security;Computer networks;Information security;Hardware;Software tools;Information processing","","12","","8","IEEE","1 Dec 2009","21-23 Sept. 2009","21-23 Sept. 2009","IEEE","IEEE Conferences"
"ICNET: an Edutainment Web Application for Learning Computer Networks","V. Visoottiviseth; T. Jongjariyangkul; P. Khambanguay; C. Toranathumkul","Faculty of Information and Communication Technology (ICT), Mahidol University, Nakhon Pathom, Thailand; Faculty of Information and Communication Technology (ICT), Mahidol University, Nakhon Pathom, Thailand; Faculty of Information and Communication Technology (ICT), Mahidol University, Nakhon Pathom, Thailand; Faculty of Information and Communication Technology (ICT), Mahidol University, Nakhon Pathom, Thailand",2021 25th International Computer Science and Engineering Conference (ICSEC),"27 Jan 2022","2021","","","206","211","Computer Networks is an essential subject required in IT-related Bachelor programs in every university. However, teaching by just using slides in the class in most universities is not attractive and cannot bring attentions from a new generation of learners. To solve this problem, educational entertainment or edutainment is introduced. In this project, we design and develop a web application named ICNET that delivers the contents of computer networks subject together with online interactive games for students to learn the lesson, enjoy the game story, and test their knowledge in quiz embedded in the game. ICNET is developed by HTML5 and Unity 2D engine. Our web application focuses on six basic computer network topics including the introduction to computer networks, IP fragmentation, IP addressing, routing algorithms, IP applications, and the application layer. Our web application provides a back-end system for instructors to add questions for keeping contents updated and also provides a web board system to let the learners communicate with the web admin and instructors. After learning, the certificate will be granted to the students who finish all of the lessons in order to encourage them to study more.","","978-1-6654-1197-4","10.1109/ICSEC53205.2021.9684586","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9684586","Computer Network;Computer Education;Game-Based Learning;Online Educational Game;Edutainment","Knowledge engineering;Computer science;Education;Entertainment industry;Games;Routing;IP networks","","","","10","IEEE","27 Jan 2022","18-20 Nov. 2021","18-20 Nov. 2021","IEEE","IEEE Conferences"
"Natural Disaster Sustainability Forest Fire Detection System Based on Computer Vision Using Smart IoT Sensor Networks and Deep Learning Techniques","T. LeoNila; G. A. Senthil; S. Geerthik; K. Saravanan; G. Arun Kumar; M. Kamatchi Saranya","Department of Information Technology, Agni College of Technology, Chennai, India; Department of Information Technology, Agni College of Technology, Chennai, India; Department of Information Technology, Agni College of Technology, Chennai, India; Department of Information Technology, Agni College of Technology, Chennai, India; Department of Information Technology, Agni College of Technology, Chennai, India; Department of Information Technology, Agni College of Technology, Chennai, India","2024 2nd International Conference on Advances in Computation, Communication and Information Technology (ICAICCIT)","13 Mar 2025","2024","1","","194","199","Forest Fire pose significant threats to ecosystems, human life, and property. Early detection and rapid response are crucial for effective firefighting and mitigation efforts. In this paper, we propose a novel forest fire detection system leveraging smart sensor networks and deep learning techniques. Our system employs computer vision algorithms to analyze real-time video feeds from strategically placed cameras in forested areas. Deep learning models, particularly convolutional neural networks (CNNs) and Artificial Neural Networks (ANNs) are utilized to detect and classify fire-related patterns in the video streams. The proposed system aims to enhance the speed and high accuracy of forest fire detection, thereby enabling prompt intervention and minimizing the devastating impacts of such natural disasters. The accuracy and efficiency results produced ANN is 89% and CNN is 95%. This technology is used to minimize forest fire losses.","","979-8-3315-4121-7","10.1109/ICAICCIT64383.2024.10912099","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10912099","IoT;Fire Detection;Computer Vision;Smart Sensor Networks;Deep Learning;Convolutional Neural Networks (CNNs);Artificial Neural Networks (ANNs)","Deep learning;Computer vision;Accuracy;Prevention and mitigation;Disasters;Forestry;Streaming media;Convolutional neural networks;Sustainable development;Intelligent sensors","","1","","22","IEEE","13 Mar 2025","28-29 Nov. 2024","28-29 Nov. 2024","IEEE","IEEE Conferences"
"Comparisons of Neural Networks Using Computer Vision for Agricultural Automation","R. Avila; E. Kitani; F. De Assis Zampirolli; L. Yoshioka; L. A. Celiberto; U. Ibusuki","Universidade Federal do ABC, Santo André, Brasil; FATEC, Santo André, Brasil; Universidade Federal do ABC, Santo André, Brasil; Universidade de São Paulo, São Paulo, Brasil; FATEC, Santo André, Brasil; FATEC, Santo André, Brasil",2023 15th IEEE International Conference on Industry Applications (INDUSCON),"2 Jan 2024","2023","","","466","470","With the growing demand for efficiency in precision agriculture, the popularization of autonomous agricultural vehicles (AAV) is a trend. A safer operation is then necessary, due to the risk that the operation of these machines presents. Several sensors are used for this purpose, working together with computer vision and machine learning algorithms. The literature produced on the subject is vast and rapidly updated. However, different neural network architectures are available and can be tested in embedded systems for agricultural au-tomation. This article presents comparisons between different versions of YOLO and SSD Mobilenet networks, using 82 minutes of videos recorded in the context of a sugarcane harvest. These comparisons were performed on an AGX Jetson Orin and a desktop computer with an RTX 3060 Ti graphics card. In the first case, we also compare networks that use the library provided by the manufacturer (Jetson Inference) and also networks that use the OpenCV and PyTorch libraries. For an embedded system using AGX, the best results were found with the YoloV4 network provided by the OpenCV library. Better results may be found when more advanced networking architectures are available in native AGX Jetson Orin libraries.","2572-1445","979-8-3503-1418-2","10.1109/INDUSCON58041.2023.10374617","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10374617","Precision agriculture;Agricultural Vehicle Au-tomation;Convolutional Neural Networks;Computer Vision","YOLO;Computer vision;Embedded systems;Machine learning algorithms;Neural networks;Computer architecture;Market research","","1","","12","IEEE","2 Jan 2024","22-24 Nov. 2023","22-24 Nov. 2023","IEEE","IEEE Conferences"
"Employing Bayesian Belief Networks for energy efficient Network Management","A. Bashar; G. P. Parr; S. I. McClean; B. W. Scotney; M. Subramanian; S. K. Chaudhari; T. A. Gonsalves","School of Computing and Information Engineering, University of Ulster, Coleraine, UK; School of Computing and Information Engineering, University of Ulster, Coleraine, UK; School of Computing and Information Engineering, University of Ulster, Coleraine, UK; School of Computing and Information Engineering, University of Ulster, Coleraine, UK; Telecommunication and Computer Networking Group, Indian Institute of Technology Madras, Chennai, India; Telecommunication and Computer Networking Group, Indian Institute of Technology Madras, Chennai, India; Telecommunication and Computer Networking Group, Indian Institute of Technology Madras, Chennai, India",2010 National Conference On Communications (NCC),"15 Mar 2010","2010","","","1","5","Network Management Systems (NMS) are used to monitor the network and along with Operations Support Systems (OSS) maintain the performance with a focus on guaranteeing sustained QoS to the applications and services. One aspect that is given less importance is the energy consumption of the network elements during the off peak periods. This paper looks at a scenario where the NMS plays an important role in making the network energy efficient by intelligently turning the network elements or their selective ports to sleep mode when they are underutilized. To this end, we propose and evaluate a Bayesian Belief Network (BBN) based Decision Management System (DMS), which provides intelligent decisions to the NMS for it to adaptively alter the operational modes of the network elements, without compromising the performance and QoS constraints. Simulated network has been used to provide the proof of concept followed by discussions on the amount of energy saved and its effect on the network performance.","","978-1-4244-6386-2","10.1109/NCC.2010.5430172","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5430172","Energy-aware;Network Management;Bayesian Belief Networks (BBN)","Bayesian methods;Energy efficiency;Energy management;Quality of service;Computer network management;Intelligent networks;Energy consumption;IP networks;Next generation networking;Telecommunication computing","","11","2","20","IEEE","15 Mar 2010","29-31 Jan. 2010","29-31 Jan. 2010","IEEE","IEEE Conferences"
"Real-Time Face Mask Detection using Computer Vision and Machine Learning","C. N. Kumar; E. Nithin Computer; C. S. Krishna; C. Bindhu Madhavi","Computer Science Engineering, Kluniversity Vijayawada; Computer Science Engineering, Kluniversity Vijayawada; Computer Science Engineering, Kluniversity Vijayawada; Computer Science Engineering, Kluniversity Vijayawada",2023 Second International Conference on Electronics and Renewable Systems (ICEARS),"5 Apr 2023","2023","","","1532","1537","Face mask detection is the process of identifying whether a person is wearing a face mask or not in real-time through the use of computer vision and machine learning algorithms. This technology can be used in various applications, such as security systems at public transportation hubs or in hospitals, to ensure compliance with health and safety regulations during a pandemic or other infectious disease outbreaks. The technology works by analyzing images or video streams from cameras and computer vision techniques are used to detect the presence of a face mask on a person's face. The output of the system is a binary result (i.e., mask detected or not detected) or a more detailed result that provides information about the type of mask and its location on the face.","","979-8-3503-4664-0","10.1109/ICEARS56392.2023.10085276","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10085276","Covid 2 (SARS-CoV-2);SPP-NET;SSD;CNN;Faster R-CNN;Multi-Stage Object Detection","Computer vision;Renewable energy sources;Pandemics;Object detection;Streaming media;Real-time systems;Regulation","","2","","10","IEEE","5 Apr 2023","2-4 March 2023","2-4 March 2023","IEEE","IEEE Conferences"
"Neural network based intelligent analysis of learners' response for an e-Learning environment","U. K. Chakraborty; Samir Roy","Department of Computer Science & Engineering, Sikkim Manipal Institute of Technology, Gangtok, India; Department of Computer Science & Engineering, National Institute of Technical Teacher''s Training and Research, Kolkata, India",2010 2nd International Conference on Education Technology and Computer,"29 Jul 2010","2010","2","","V2-333","V2-337","This paper presents a novel neural network based scheme for intelligent analysis of learners' response for an e-Learning environment. The scheme applies to typed-in single-word textual response from the learners' end. The proposed system is intelligently adaptive to inadvertent mistakes committed by the learner while responding to the system's queries. Two-layered feed-forward neural net is employed to build the analyzer. Experimental results, carried out on a wide variety of sample responses show that the proposed scheme successfully simulates a human instructor communicating with the learner through single-word typed-in text.","2155-1812","978-1-4244-6370-1","10.1109/ICETC.2010.5529371","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5529371","Human Computer Interaction;e-Learning;Multiple Choice Questions;Neural Network","Neural networks;Intelligent networks;Electronic learning;Computer networks;Human computer interaction;Educational technology;Computer science;Intelligent systems;Artificial neural networks;Computer science education","","3","","28","IEEE","29 Jul 2010","22-24 June 2010","22-24 June 2010","IEEE","IEEE Conferences"
"Two-dimensional Data Network Modeling of Computer Network Teaching and Innovation Ability Cultivation","Y. Qian","Pu'er University, Puer, Yunnan, China",2022 International Conference on Inventive Computation Technologies (ICICT),"16 Aug 2022","2022","","","1126","1129","This paper studies the two-dimensional data network modeling of computer network teaching and innovation ability training. Computer network courses have important practical significance in teaching, and there are certain difficulties in the teaching process. In the current teaching process, it is important for computer network courses. The teaching effect still needs to be improved. For this, teachers should continue to innovate the teaching model, summarize the problems and shortcomings in practice, and then improve the overall work quality and efficiency. Cultivate students' new sense of cooperation and innovation, so that students can develop Internet-plus thinking, and cultivate more computer talents for the times. Based on this, this article will mainly discuss the two-dimensional cross-modeling of computer education and innovation ability under the network teaching mode.","2767-7788","978-1-6654-0837-0","10.1109/ICICT54344.2022.9850687","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9850687","Two-dimensional Data;Network Modeling;Computer Network Teaching;Innovation Ability Cultivation","Training;Technological innovation;Computational modeling;Education;Information age;Computer networks;Data models","","","","24","IEEE","16 Aug 2022","20-22 July 2022","20-22 July 2022","IEEE","IEEE Conferences"
"Automatic Detection and Classification Algorithm of Mechanical Parts Based on Computer Vision and Neural Network","F. Chena; Y. Zhang","Harbin Huade University, Harbin, Heilongjiang, China; Harbin Huade University, Harbin, Heilongjiang, China",2024 3rd International Conference on Artificial Intelligence and Autonomous Robot Systems (AIARS),"14 Oct 2024","2024","","","91","96","Mechanical parts are an important part of industrial production, and their quality and classification have an important influence on the production process and product quality. However, the traditional detection and classification methods of mechanical parts usually rely on manual operation, which is not only inefficient, but also easily influenced by human factors and experience, which makes it difficult to guarantee the accuracy of detection and classification. With the development of computer vision and neural network technology, these technologies are gradually applied to the automatic detection and classification of mechanical parts, so as to improve the detection efficiency and accuracy and reduce the production cost. Combining computer vision and neural network technology, this paper puts forward an algorithm model of automatic detection and classification of mechanical parts based on computer vision and neural network. The experimental results show that the algorithm can accurately classify parts, and has high classification accuracy and real-time performance. This algorithm provides an effective solution for automatic detection and classification of mechanical parts, and has a wide application prospect.","","979-8-3503-7617-3","10.1109/AIARS63200.2024.00022","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10708927","Computer vision;neural network;mechanical parts;automatic detection","Manufacturing industries;Computer vision;Accuracy;Shape;Neural networks;Production;Feature extraction;Real-time systems;Classification algorithms;Quality assessment","","1","","12","IEEE","14 Oct 2024","29-31 July 2024","29-31 July 2024","IEEE","IEEE Conferences"
"Computer Network Pharmacology Research and Imaging Assisted Analysis of Traditional Chinese Medicine for the Treatment of Liver Disease","Y. Mao; C. Luo","Hunan Food and Drug Vocational College, Chansha, China; Hunan Food and Drug Vocational College, Chansha, China",2022 International Conference on Edge Computing and Applications (ICECAA),"8 Nov 2022","2022","","","1463","1466","This article studies the important computer pharmacology and imaging assisted analysis for the treatment of liver disease. First, it introduces the computer pharmacology methods with virtual screening technology, various omics technologies and network pharmacology as the main content in recent years and their applications in the field of Chinese medicine research; combined with research and practice, the computer pharmacology method is used to analyze the treatment of chronic Chinese medicine. The progress of the effective components and mechanism of liver disease was reviewed. The results showed that there is a big difference between the chemical component-target interaction network of traditional Chinese medicine for the treatment of chronic kidney disease and the chemical component-target interaction network of western medicine.","","978-1-6654-8232-5","10.1109/ICECAA55415.2022.9936132","Education Department of Hunan Province; Natural Science Foundation of Hunan Province; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9936132","Computer Network;Pharmacology Research;Imaging Assisted Analysis;Chinese Medicine;Liver Disease","Drugs;Liver diseases;Systems biology;Genomics;Computer networks;Bioinformatics;Chemicals","","","","24","IEEE","8 Nov 2022","13-15 Oct. 2022","13-15 Oct. 2022","IEEE","IEEE Conferences"
