"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Advances in orbital robotics","G. Hirzinger; B. Brunner; R. Lampariello; K. Landzettel; J. Schott; B. . -M. Steinmetz","Institute of Robotics and Mechatronics, German Aerospace Center, WeBling, Germany; Institute of Robotics and Mechatronics, German Aerospace Center, WeBling, Germany; Institute of Robotics and Mechatronics, German Aerospace Center, WeBling, Germany; Institute of Robotics and Mechatronics, German Aerospace Center, WeBling, Germany; Institute of Robotics and Mechatronics, German Aerospace Center, WeBling, Germany; Institute of Robotics and Mechatronics, German Aerospace Center, WeBling, Germany",Proceedings 2000 ICRA. Millennium Conference. IEEE International Conference on Robotics and Automation. Symposia Proceedings (Cat. No.00CH37065),"6 Aug 2002","2000","1","","898","907 vol.1","Outlines the situation in orbital space robotics with special reference to what DLR (German Aerospace Center) has contributed to the field. After our ROTEX experiment, the first remotely controlled space robot inside the space shuttle, the Japanese ETS VII has now been the first remotely controlled free-flying space robot. We had the opportunity to control this arm from the ground, too, including the use of the robot arm as a satellite attitude controller. It is outlined how it is now time to take the next steps towards operational ground-controlled space robot systems, presumably first on the International Space Station, but later on as free flying robonauts assisting or even replacing extra vehicular activities.","1050-4729","0-7803-5886-4","10.1109/ROBOT.2000.844163","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=844163","","Orbital robotics;Space technology;Humans;Space shuttles;Robot control;Intelligent robots;Robotics and automation;Robotic assembly;Machine intelligence;Telerobotics","","23","","11","IEEE","6 Aug 2002","24-28 April 2000","24-28 April 2000","IEEE","IEEE Conferences"
"Surgical Robotics [TC Spotlight]","R. Alterovitz; J. P. Desai","Department of Computer Science, University of North Carolina, Chapel Hill, Chapel Hill, USA; Department of Mechanical Engineering, University of Maryland College Park, College Park, USA",IEEE Robotics & Automation Magazine,"10 Jun 2009","2009","16","2","16","17","Surgical robotics is experiencing an explosion of growth in both academic and clinical settings. Since the first reported robotic surgical procedure two decades ago, surgical robotics has grown into more than a half billion dollar a year industry, and robots are now being used in thousands of surgical procedures each year. One especially successful commercial robot, Intuitive Surgical's da Vinci system for laparoscopic procedures, has been installed worldwide in more than 1,000 locations. This growth is a direct result of the promise of surgical robots to improve patient care. Integration of robot hardware with computer-integrated surgical systems has the potential to enable precise, targeted, minimally invasive medical interventions. Robotic devices are enabling physicians to perform procedures with reduced trauma, less blood loss, fewer errors, and faster patient recovery than would otherwise be possible. Robotics technology can also enhance the effectiveness of clinical procedures by coupling information sources such as medical images to actions in the operating room.","1558-223X","","10.1109/MRA.2009.932616","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5069830","","Surgery;Medical robotics;Robotics and automation;Robot sensing systems;Biomedical imaging;Service robots;Intelligent robots;Hardware;Educational institutions;Magnetic resonance imaging","","8","","","IEEE","10 Jun 2009","June 2009","","IEEE","IEEE Magazines"
"ENTRI: Enhanced Navigational Toolkit for Robotic Interventions","M. Sahu; H. Ishida; L. Connolly; H. Fan; A. Deguet; P. Kazanzides; F. X. Creighton; R. H. Taylor; A. Munawar","Laboratory for Computational Sensing and Robotics, Johns Hopkins University, Baltimore, MD, USA; Laboratory for Computational Sensing and Robotics, Johns Hopkins University, Baltimore, MD, USA; Laboratory for Computational Sensing and Robotics, Johns Hopkins University, Baltimore, MD, USA; Laboratory for Computational Sensing and Robotics, Johns Hopkins University, Baltimore, MD, USA; Laboratory for Computational Sensing and Robotics, Johns Hopkins University, Baltimore, MD, USA; Laboratory for Computational Sensing and Robotics, Johns Hopkins University, Baltimore, MD, USA; Laboratory for Computational Sensing and Robotics, Johns Hopkins University, Baltimore, MD, USA; Laboratory for Computational Sensing and Robotics, Johns Hopkins University, Baltimore, MD, USA; Laboratory for Computational Sensing and Robotics, Johns Hopkins University, Baltimore, MD, USA",IEEE Transactions on Medical Robotics and Bionics,"12 Nov 2024","2024","6","4","1405","1408","Image-guided robotic interventions represent a transformative frontier in surgery, blending advanced imaging and robotics for improved precision and outcomes. This paper addresses the critical need for integrating open-source platforms to enhance situational awareness in image-guided robotic research. We present an open-source toolkit, named ENTRI, that seamlessly combines a physics-based constraint formulation framework, AMBF, with a state-of-the-art imaging platform application, 3D Slicer. ENTRI facilitates the creation of highly customizable interactive digital twins, that incorporate processing and visualization of medical imaging, robot kinematics, and scene dynamics for real-time robot control. Through a feasibility study, we showcase real-time synchronization of a physical robotic interventional environment in both 3D Slicer and AMBF, highlighting low-latency updates and improved visualization. The source code and supplementary materials for this study are available at https://github.com/LCSR-CIIS/ENTRI.","2576-3202","","10.1109/TMRB.2024.3475827","research contract from Galen Robotics; NIDCD K08(grant numbers:DC019708); research agreement with the Hong Kong Multi-Scale Medical Robotics Centre; Johns Hopkins University internal funds; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10716246","Robot-assisted surgery;surgical navigation;image-guided surgery;robot operating system;digital twin","Three-dimensional displays;Real-time systems;Medical robotics;Surgery;Anatomy;Navigation;Synchronization;Robot sensing systems;Digital twins","","2","","23","IEEE","14 Oct 2024","Nov. 2024","","IEEE","IEEE Journals"
"ThinkCarpet: Potentializing Computational Thinking with Educational Robotics in Middle School","A. De Oliveira Costa Junior; J. P. F. Lima e Silva; J. A. Rivera; E. B. Guedes","Post-Graduate Program in Technological Teaching, Amazonas Federal Institute (IFAM), Manaus, Amazonas, Brazil; Research Group on Educational Robotics, Amazonas State University (UEA), Manaus, Amazonas, Brazil; Post-Graduate Program in Technological Teaching, Amazonas Federal Institute (IFAM), Manaus, Amazonas, Brazil; Research Group on Intelligent Systems, Amazonas State University (UEA), Manaus, Amazonas, Brazil","2022 Latin American Robotics Symposium (LARS), 2022 Brazilian Symposium on Robotics (SBR), and 2022 Workshop on Robotics in Education (WRE)","4 Jan 2023","2022","","","372","377","ThinkCarpet is an interactive Educational Robotics artifact built using alternative materials and Arduino. It aims at assisting Middle School students in the development of Computational Thinking with plugged activities for learning about algorithms. In this context, this work presents the results of a usability evaluation of ThinkCarpet with a medium fidelity prototype. The assessment was based on the use of the System Usability Scale and was carried out with 16 students from the 6th Grade of Middle School. Results show a SUS Score of 83.59 which classifies ThinkCarpet as excellent in a realistic scenario.","2643-685X","978-1-6654-6280-8","10.1109/LARS/SBR/WRE56824.2022.9995985","Amazonas State University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9995985","Educational Robotics;Computational Thinking;Usability Evaluation","Conferences;Education;Prototypes;Usability;Robots","","5","","32","IEEE","4 Jan 2023","18-21 Oct. 2022","18-21 Oct. 2022","IEEE","IEEE Conferences"
"Robotics in second life","D. Prattichizzo","Dipartimento di Ingegneria dell'Informazione, Universita degli Studi di Siena, Siena, Italy",IEEE Robotics & Automation Magazine,"16 Mar 2009","2009","16","1","99","102","Virtual worlds are quickly growing; both in interactivity and realism, users can experience through their avatars, and the number of actual users is continuously growing as well. Among the virtual worlds, Second Life (SL) is perhaps one of the most famous. This article presents a project whose aim is to use SL as a means to spread robotics culture as well as to investigate possible paradigms of social interaction in heterogeneous communities of robots and humans. As a first step, a point of presence has been established in SL through the development of a building to represent and host the activities of the IEEE Robotics and Automation Society (RAS). In addition, simplified models and behaviors of some robots have been reproduced and used for demonstrations both within and around the building itself.","1558-223X","","10.1109/MRA.2009.932131","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4799451","Internet, virtual worlds, second life, social network, robotics","Second Life;Avatars;Robotics and automation;Human robot interaction;Network servers;Orbital robotics;IEEE activities;Robotics and Automation Society;Power system modeling;Bandwidth","","6","","11","IEEE","16 Mar 2009","March 2009","","IEEE","IEEE Magazines"
"euRobotics - Shaping the future of European robotics","R. Bischoff; T. Guhl; A. Wendel; F. Khatami; H. Bruyninckx; B. Siciliano; G. Pegman; M. Haegele; E. Prassler; T. Zimmermann; J. A. Ibarbia; C. Leroux; B. Tranchero; R. Labruto; A. Knoll; R. Lafrenz","KUKA Roboter GmbH, Augsburg, Germany; KUKA Roboter GmbH, Augsburg, Germany; EUnited aisbl, Brussels, Belgium; EUnited aisbl, Brussels, Belgium; Katholieke Universiteit Leuven, Belgium; Università degli Studi di Napoli Federico II, Naples, Italy; R. U. Robots Limited, Manchester, England; Fraunhofer-Gesellschaft zur Förderung der angewandten Forschung e.V., Stuttgart, Germany; GPS Gesellschaft für Produktionssysteme GmbH, Stuttgart, Germany; GPS Gesellschaft für Produktionssysteme GmbH, Stuttgart, Germany; Fatronik-Tecnalia, Donostia-San Sebastián, Spain; CEA, LIST, Fontenay aux roses, France; Alenia Aeronautica S.p.A., Turin, Italy; Alenia Aeronautica S.p.A., Turin, Italy; Technische Universität München, Munich, Germany; Technische Universität München, Munich, Germany",ISR 2010 (41st International Symposium on Robotics) and ROBOTIK 2010 (6th German Conference on Robotics),"1 Jun 2011","2010","","","1","8","Over the last few years successful coordination activities have been undertaken within the academic and industrial robotics communities (EURON and EUROP), but both communities still struggle to overcome the community-internal problems regarding terminology and suboptimally coordinated transfer of research visions, technology, and people. The European Robotics Coordination Action euRobotics, which started on 1 January 2010 and runs for three years, aims at creating sustainable solutions to all of the above-mentioned problems. It will continue to implement a policy of targeted stimulation of relevant grass-roots initiatives that both communities have already experimented with in recent ears, but that have previously seen little success because of a lack of committed, professional and coordinated support. Two main objectives will be targeted: (1) the improvement of cooperation between industry and academia and (2) the enhancement of public perception of (European) robotics. It is hoped by the project partners that the planned activities, described in this paper in detail, will result in significant and prevailing advantages for robotics in Europe.","","978-3-8007-3273-9","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5756870","","Robot kinematics;Service robots;Europe;Communities;Presses;Industries","","","","","","1 Jun 2011","7-9 June 2010","7-9 June 2010","VDE","VDE Conferences"
"IEEE Standard for Autonomous Robotics (AuR) Ontology","",,IEEE Std 1872.2-2021,"12 May 2022","2022","","","1","49","This standard extends IEEE Std 1872-2015, IEEE Standard for Ontologies for Robotics and Automation, to represent additional domain-specific concepts, definitions, and axioms commonly used in Autonomous Robotics (AuR). This standard is general and can be used in many ways--for example, to specify the domain knowledge needed to unambiguously describe the design patterns of AuR systems; to represent AuR system architectures in a unified way; or as a guideline to build autonomous systems consisting of robots operating in various environments.","","978-1-5044-7988-2","10.1109/IEEESTD.2022.9774339","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9774339","automation;autonomous robots;IEEE1872.2;ontology;robotics","IEEE Standards;Ontologies;Robotics and automation;Autonomous systems","","8","","","","12 May 2022","12 May 2022","","IEEE","IEEE Standards"
"Rehabilitation robotics in Padua, Italy","A. Rossi; G. Rosati","Faculty of Engineering, Department of Innovation in Mechanics and Management, University of Padua, Padova, Italy; Faculty of Engineering, Department of Innovation in Mechanics and Management, University of Padua, Padova, Italy",2007 IEEE 10th International Conference on Rehabilitation Robotics,"14 Jan 2008","2007","","","323","327","This paper presents the research activity in the field of rehabilitation robotics of the Robotics & Automation research group leaded by Prof. Aldo Rossi at the Department of Innovation in Mechanics and Management (DIMEG) of University of Padua, Italy. Starting from the experience gained in the development of cable driven haptic displays, our research activity was devoted to the development of cable driven robots for upper limb rehabilitation of post stroke patients in the subacute phase. Two prototypes of such machines have been built so far, the NeReBot and the MariBot, which allow to implement robot-assisted passive exercises in a three dimensional working space. These robots use three driven cables to sustain the forearm of the patient and to guide him through the execution of the exercise. In both cases, the cables originate from an overhead structure. The first robot has been successfully tested in clinical environment, and the limitations arisen during clinical trials lead to the design of the second robot, which came up as an evolution of the first one. A third cable driven device is currently being designed. This robot will have a planar working space and will be suited to implement active-assisted exercises, targeting not only sub-acute patients but also chronic patients. Regarding the strategy of our group, a strong effort will be devoted to establish international collaborations with other research groups in the field of rehabilitation robotics. Secondly, in a medium-long term perspective we are attempting to open a new rehabilitation center in Padua specialized in robot-aided rehabilitation. In this way, we aim not only to enlarge the number of patients involved in clinical trials of the machines, but also to reduce the time-to-patient of our devices, which nowadays is quite long.","1945-7901","978-1-4244-1319-5","10.1109/ICORR.2007.4428445","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4428445","","Rehabilitation robotics;Orbital robotics;Robotics and automation;Cables;Clinical trials;Technological innovation;Innovation management;Haptic interfaces;Displays;Prototypes","","3","","12","IEEE","14 Jan 2008","13-15 June 2007","13-15 June 2007","IEEE","IEEE Conferences"
"Japan robotics aim for unmanned space exploration","W. L. Whittaker; T. Kanade","Robotics Institute, Carnegie Mellon University, Pittsburgh; Computer science, Robotics Institute, Carnegie Mellon University",IEEE Spectrum,"6 Aug 2002","1990","27","12","64","67","The findings of a study sponsored by the National Science Foundation and the National Aeronautics and Space Administration's Automation and Robotics Program, prepared for the US government's program evaluating Japanese technology, are summarized. They reveal that the Japanese government, industry, and university leaders have embarked on cooperative projects to develop next-generation robots for space. The goals are to minimize the enormous expense of manned space operations and to spur technology by developing a range of automated machines. Japanese robots are now employed in construction projects on land and underwater, providing experience that may be applicable in space. An overview is given of notable developments to date.<>","1939-9340","","10.1109/6.60933","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=60933","","Orbital robotics;Space exploration;Space technology;Robotics and automation;Space stations;Service robots;Job shop scheduling;Robotic assembly;US Government;Fasteners","","1","1","","IEEE","6 Aug 2002","Dec. 1990","","IEEE","IEEE Magazines"
"A National Perspective on the Needs, Themes, and Major Groups - Robotics Research in Australia","N. Barnes; A. Zelinsky","NICTA, Canberra, ACT, Australia; NA",IEEE Robotics & Automation Magazine,"10 Jun 2008","2008","15","2","89","95","This article summarizes current work in Australian robotics research. We outline the work in progress at the major research groups across Australia and draw themes emerging in Australian research. We focus on research groups rather than on industrial robotics.","1558-223X","","10.1109/M-RA.2007.907353","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4539726","","Service robots;Robotics and automation;Orbital robotics;Remotely operated vehicles;Mobile robots;Underwater vehicles;Australia Council;Content addressable storage;Control systems;Communication system control","","","","29","Crown","10 Jun 2008","June 2008","","IEEE","IEEE Magazines"
"Developmental Enhancement and Application of a Low-Cost Educational Robotics Kit: A Case Study Validation with a University Competition","I. M. de Lima Dantas; O. V. de Santana Junior; K. M. da Silva Alves; L. M. Garcia Gonçalves","Grad. Prog. in Elec. and Comp. Eng., Univ. Fed. do Rio Grande do Norte, Natal, Brazil; Escola de Ciências e Tecnologia, Univ. Federal do Rio Grande do Norte, Natal, Brazil; Secr. Mun. de Educação do Natal, Prefeitura Municipal de Natal, Natal, Brazil; Grad. Prog. in Elect. Comp. Engineering, Univ. Fed. do Rio Grande do Norte, Natal, Brazil",2025 Brazilian Symposium on Robotics (SBR) and 2025 Workshop on Robotics in Education (WRE),"24 Nov 2025","2025","","","426","431","This paper presents the latest developmental im-provements done on the URA low-cost robotic kit, which uses a open-source and low-cost robotics paradigm and was designed for general activities in educational robotics. Our kit is planned with the aim of facilitating the teaching of the basic concepts of programming, electronics, and mechanics. The current version (9.0) was redesigned with a focus on accessibility and intuitiveness in order to meet the demands of practical training in the educational context with limited infrastructure. The validation of the developments occurred in a mini-robotics competition held at the School of Science and Technology of the Federal University of Rio Grande do Norte, where freshmen undergraduate students assembled a robot with the kit and faced challenges inspired by the Brazilian Robotics Olympiad (OBR). The results pointed to the effectiveness of the kit in forming student teams, as well as its potential for replication in public schools and robotic events. This paper contributes with the development stages, the components, a simulation software, and programming methodology, pointing out the main difficulties encountered during implementation.","2643-685X","979-8-3315-6017-1","10.1109/SBR/WRE66973.2025.11249571","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11249571","Educational Robotics;Low-cost Robotics;Arduino;Block Programming;Robotics Competition;Experimental Learning","Training;Technical requirements;Location awareness;Educational robots;Robot vision systems;Production;Software;Teamwork;Programming profession;Testing","","","","21","IEEE","24 Nov 2025","13-15 Oct. 2025","13-15 Oct. 2025","IEEE","IEEE Conferences"
"Exploring Microsoft Robotics Studio as a Mechanism for Service-Oriented Robotics","J. S. Cepeda; L. Chaimowicz; R. Soto","Department of Mechatronics and ITs, ITESM, Monterrey, Mexico; Department of Computer Science, Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; Department of Mechatronics and ITs, ITESM, Monterrey, Mexico",2010 Latin American Robotics Symposium and Intelligent Robotics Meeting,"28 Jan 2011","2010","","","7","12","When working with mobile robots, a typical task consists in developing simulated tests before going towards the real implementations. Nevertheless, this simulation stage may be very time consuming for setting-up environments and robots. Also, after demonstrating that things worked well in the simulated environment, implementing algorithms in the real robots demands an extra time consuming stage that requires for the programmer to adapt the code for the real connections. Once this is done, the real world problems come to be the core of challenges in the mobile robotics research area. In that way, service-oriented robotics is starting to provide a path for quick simulation and real implementation setups. In this paper, we make use of the Microsoft Robotics Developer Studio (MSRDS) and a Mobile Robots Pioneer 3-AT robot for exploring its behavior under different service providers. Experiments are shown for demonstrating simulated and real tests using technologies as: speech recognition, vision, and sensor-based navigation. Also, information about the main functionality of MSRDS, including VPL and SPL, is presented.","","978-1-4244-8639-7","10.1109/LARS.2010.18","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5702173","mobile robots;simulators;service-oriented robotics;visual programming language","Robot sensing systems;Robot kinematics;Decision support systems;Load modeling;Programming;Software","","11","","18","IEEE","28 Jan 2011","23-28 Oct. 2010","23-28 Oct. 2010","IEEE","IEEE Conferences"
"Repo-Educ: Repository of Educational Robotics Lesson Plans","A. S. Pereira; M. G. P. Moura; L. M. G. Gonçalves; C. Da Costa Fernandes Curvelo","Jundiaí Agricultural School, Federal Univesity of Rio Grande do Norte, Natal/RN, Brazil; Jundiaí Agricultural School, Federal Univesity of Rio Grande do Norte, Natal/RN, Brazil; Department of Computer and Automation Engineering, Federal Univesity of Rio Grande do Norte, Natal/RN, Brazil; Jundiaí Agricultural School, Federal Univesity of Rio Grande do Norte, Natal/RN, Brazil","2023 Latin American Robotics Symposium (LARS), 2023 Brazilian Symposium on Robotics (SBR), and 2023 Workshop on Robotics in Education (WRE)","5 Dec 2023","2023","","","707","712","Educational robotics is a practice that has been disseminated in Brazil and in the world, allowing the inclusion of technology in the school environment through stimulating pedagogical activities for students, making them practice teamwork, fine motor coordination, and computational thinking, among other benefits. For the educational robotics classes to be executed in the most effective way, the teacher must be trained to use this tool, and from there propose and/or execute classes that use the technology to help in the teaching of curricular subjects in basic education. However, many teachers do not realize what can be possible with robotics in the classroom, and this often causes them not to choose to learn more about this technology. In this work, we developed a web system called Repo-Educ in which a teacher can access information about robotics lessons created by other teachers, generating ideas about how to apply robotics in their classroom. Using this system, it is possible to transform robotics education by combining knowledge. Even teachers who have never had contact with robotics can start using this technology in the classroom by replicating lessons that are proven to work by other teachers. The system is in the final stages of development to be made available to the educational robotics community.","2643-685X","979-8-3503-1538-7","10.1109/LARS/SBR/WRE59448.2023.10332983","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10332983","Educational robotics;lesson plans;web system","Training;Robot kinematics;Conferences;Tutorials;Transforms;Motor coordination;Teamwork","","4","","8","IEEE","5 Dec 2023","9-11 Oct. 2023","9-11 Oct. 2023","IEEE","IEEE Conferences"
