"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Green internet of things (IoT): An overview","M. A. M. Albreem; A. A. El-Saleh; M. Isa; W. Salah; M. Jusoh; M. M. Azizan; A. Ali","Department of Electronics and Communication Engineering, ASharqiyah University, Ibra, Oman; Department of Electronics and Communication Engineering, ASharqiyah University, Ibra, Oman; School of Electrical Systems Engineering, University Malaysia, Perlis; College of Engineering and Technology, Palestine Technical University Kadoorie; School of Computer and Communication Engineering, University Malaysia, Perlis; School of Electrical Systems Engineering, University Malaysia, Perlis; School of Electrical Systems Engineering, University Malaysia, Perlis","2017 IEEE 4th International Conference on Smart Instrumentation, Measurement and Application (ICSIMA)","12 Mar 2018","2017","","","1","6","Internet of Things (IoT) connects everything in the smart world, and thus, energy consumption of IoT technology is a challenge and attractive research area. Motivated by achieving a low power consumption IoT, a green IoT is proposed. This paper provides an overview regarding green IoT. It also discusses the life cycle of green IoT which contains green design, green production, green utilization, and green recycling. Furthermore, green IoT technologies such as green tags, green sensing networks and green internet technologies are discussed. In addition, studies of IoT in 5G and IoT for smart cities are presented. Finally, future research directions and open challenges about green IoT are presented.","","978-1-5386-3960-3","10.1109/ICSIMA.2017.8312021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8312021","Internet of Things (IoT);green IoT;5G;wireless sensor networks;cloud computing;smart cities;energy efficiency","Green products;Air pollution;5G mobile communication;Internet of Things;RFID tags;Wireless sensor networks","","79","","49","IEEE","12 Mar 2018","28-30 Nov. 2017","28-30 Nov. 2017","IEEE","IEEE Conferences"
"Design and Implementation of High-Performance Computing Unit for Internet of Things (IoT) Applications","A. A. Nan; M. M. Shawky; A. M. Ahmed; D. M. Ellaithy","Electronics & Communications Department, Misr International University (MIU), Cairo, Egypt; Electronics & Communications Department, Misr International University (MIU), Cairo, Egypt; Electronics & Communications Department, Misr International University (MIU), Cairo, Egypt; Microelectronics Department, Electronics Research Institute (ERI), Cairo, Egypt",2021 International Conference on Microelectronics (ICM),"7 Jan 2022","2021","","","258","261","Internet of Things (IoT) has become a considerable investigation scope in different domains such as health, transportation, smart homes, and smart cities having embedded system devices attached to wireless internet infrastructure. The explosive increase in the volume and diversity of these devices and their applications is inevitably bringing many challenges to the circuit and system design. The embedded computing unit is responsible for producing significant data through utilizing efficient approaches. Therefore to achieve this on real time process, low power consumption and high precision are a demand. Arithmetic units are an essential block that occupy a major portion of the resources and dissipate a great power for computing. Different types of binary adders and multipliers are designed, implemented at the structure level VHDL. Carry propagate adder (CPA), carry save adder (CSA), carry look-ahead adder (CLA), Array multiplier, Wallace multiplier, Modified-Wallace multiplier, and modified Booth radix4 multiplier are achieved in this paper. The proposed techniques are synthesized in a standard 90-nm CMOS process, 1.0 V supply voltage with the Synopsys Design Compiler, for 16-bit, 32-bit, and 64-bit input operands at 100 MHz operating frequency. The performance evaluation results for the proposed schemes are accomplished.","","978-1-6654-0839-4","10.1109/ICM52667.2021.9664933","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9664933","Internet of Things (IoT);carry propagate adder (CPA);carry save adder (CSA);carry look-ahead adder (CLA);Array multiplier;Wallace multiplier;Modified-Wallace multiplier;Nodified Booth radix4 multiplier","Wireless communication;Power demand;VHDL;Voltage;Computer architecture;CMOS process;Internet of Things","","5","","15","IEEE","7 Jan 2022","19-22 Dec. 2021","19-22 Dec. 2021","IEEE","IEEE Conferences"
"Internet of Things challenges: A focus on security aspects","A. Sedrati; A. Mezrioui","Telecommunication Systems, INPT, Rabat, Morocco; Telecommunication Systems, INPT, Rabat, Morocco",2017 8th International Conference on Information and Communication Systems (ICICS),"11 May 2017","2017","","","210","215","Internet of things (IoT) is a new technology subject to all kind of imagination and science fiction. Dreams and speculations are still possible about it. A technology combining real life objects and virtual life (Internet) is indeed a fertile pitch of fantasy and original ideas. However, IoT in practice does have to face a number of challenges to ensure its well working and operability in a near future. This document defines some of the main technical security issues of IoT today, and presents future work towards them.","","978-1-5090-4243-2","10.1109/IACS.2017.7921973","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7921973","Internet of Things;RFID;Challenges;Sensors;Security;Privacy","Security;Intelligent sensors;Internet of Things;Object recognition;Wireless sensor networks","","4","","13","IEEE","11 May 2017","4-6 April 2017","4-6 April 2017","IEEE","IEEE Conferences"
"Application of Internet of Things Optimization Engine Based on RETE Algorithm in English Interactive Teaching","H. Li","Wuhan Technology and Business University, Wuhan, China","2023 International Conference on Electronics and Devices, Computational Science (ICEDCS)","22 Dec 2023","2023","","","254","259","Interaction is a process in which two or more people exchange thoughts and feelings with each other, transmit information and influence both sides. Class interaction refers to the interaction between teachers, students and students in the special environment of classroom. IoT is a network that connects any goods with the Internet through various information sensing devices according to the agreed protocol, and carries out information exchange and communication, so as to realize intelligent identification, positioning, tracking, monitoring and management. Applying the conceptual model and thinking mode of the Internet of Things (IoT) to English Language Teaching (ELT) can also get good results, which leads to the change of ELT mode. This paper analyzes the shortcomings of the current IoT technology application process, and expounds the application of IoT optimization engine based on RETE algorithm in university ELT process. The simulation results show that the accuracy of IoT optimization engine based on RETE algorithm is higher than that of traditional algorithm. With the increase of the number of experiments, the accuracy of RETE algorithm is stable at about 95%, and the real-time wavelength tends to be stable. Therefore, applying the IoT optimization engine based on RETE algorithm to English interactive teaching can make IoT technology play a more active role in ELT in universities and achieve better implementation effect.","","979-8-3503-4303-8","10.1109/ICEDCS60513.2023.00052","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10361749","English interactive teaching;Internet of things;Optimization engine","Protocols;Scientific computing;Simulation;Education;Real-time systems;Sensors;Internet of Things","","1","","11","IEEE","22 Dec 2023","22-24 Sept. 2023","22-24 Sept. 2023","IEEE","IEEE Conferences"
"Expanding the learning environment by using Internet of Things for eLearning","S. Prasanna","Department of BCA, Shri Shankarlal Sundarbai Shasun Jain College for Women, Chennai",2017 International Conference on Intelligent Sustainable Systems (ICISS),"21 Jun 2018","2017","","","361","364","New technology like (IoT) in recent years is quickly developing in a computing world. Internet of Things is a platform where every day devices become smarter, every day processing becomes intellectual, and every day communication becomes very informative. This has changed the way people interact and IoT has created a drastic change in the field of education and has created new forms of interaction between teachers and students. This paves the way for the improvement in the teaching and learning process and expands the context in which students learn. The integration of objects to the Internet leads to innovations that could facilitate the teaching-learning process. IoT provides more engaging learning environment for students and more data about the learning process to help teachers to enhance their knowledge about the learning pace of their students and their learning difficulties. So, IoT and eLearning will have to be used to educate more people in ICT as well as other fields.","","978-1-5386-1959-9","10.1109/ISS1.2017.8389430","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8389430","Internet of things;eLearning;ICT;Communication","Internet of Things;Computer architecture;Electronic learning;Sensors;Software","","1","","12","IEEE","21 Jun 2018","7-8 Dec. 2017","7-8 Dec. 2017","IEEE","IEEE Conferences"
"A Security Algorithm to Prevent Denial of Service Attacks in the Internet of Things Devices","V. S. Stuma; T. E. Mathonsi","Department of Information Technology, Tshwane University af Technology, Pretoria, South Africa; Department of Information Technology, Tshwane University af Technology, Pretoria, South Africa","2024 International Conference on Electrical, Computer and Energy Technologies (ICECET","8 Oct 2024","2024","","","1","6","The Internet of Things (IoT) has emerged as a pervasive network of interconnected devices embedded with sensors and electronics, enabling data collection and communication. However, the burgeoning number of internet-connected devices within the IoT ecosystem presents significant challenges in safeguarding consumer privacy and security. This growing attack surface exposes vulnerabilities that malicious actors can exploit. Denial of Service (DoS) and Distributed Denial of Service (DDoS) attacks are prominent threats within the IoT landscape. In a DoS attack, attackers overwhelm a device or network with a flood of illegitimate requests, hindering legitimate users from accessing services. A DDoS attack amplifies this disruption by leveraging numerous compromised systems to launch a coordinated assault. The dynamic nature of DoS attacks, coupled with the inherent complexities of the IoT environment, often render existing security solutions ineffective, allowing attackers to circumvent them. This paper proposes a novel approach to address these challenges. We present a mathematical model for DoS attack detection within the IoT, leveraging queuing theory principles. This model forms the foundation for a multi-hierarchical firewall architecture designed to safeguard IoT devices. The firewall incorporates a distributed service architecture to enhance its ability to handle concurrent requests. The performance evaluation of this proposed solution will be conducted through simulations, with results presented in a forthcoming study.","","979-8-3503-9591-4","10.1109/ICECET61485.2024.10698594","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10698594","Internet of Things;Distributed Denial of Service;Denial of Service;Quality of Service;Security;Network","Performance evaluation;Firewalls (computing);Ecosystems;Computer architecture;Denial-of-service attack;Mathematical models;Complexity theory;Internet of Things;Security;Queueing analysis","","","","16","IEEE","8 Oct 2024","25-27 July 2024","25-27 July 2024","IEEE","IEEE Conferences"
"Internet of Things: Infrastructure, Architecture, Security and Privacy","Z. Alansari; N. B. Anuar; A. Kamsin; M. R. Belgaum; J. Alshaer; S. Soomro; M. H. Miraz","University of Malaya, Malaysia; Department of Computer System & Technology, University of Malaya, Kuala Lumpur, Malaysia; Department of Computer System & Technology, University of Malaya, Kuala Lumpur, Malaysia; Department of Computer Studies, AMA International University, Salmabad, Bahrain; Department of Computer Information System, Al-balqa Applied University, Salt, Jordan; Department of Computer Studies, AMA International University, Salmabad, Bahrain; Centre for Financial Regulation and Economic Development (CFRED), The Chineese University of Hong Kong, Sha Tin, Hong Kong","2018 International Conference on Computing, Electronics & Communications Engineering (iCCECE)","7 Mar 2019","2018","","","150","155","Internet of Things (IoT) is one of the emerging technologies of this century and its various aspects, such as the Infrastructure, Security, Architecture and Privacy, play an important role in shaping the future of the digitalised world. Internet of Things devices are connected through sensors which have significant impacts on the data and its security. In this research, we used IoT five layered architecture of the Internet of Things to address the security and private issues of IoT enabled services and applications. Furthermore, a detailed survey on Internet of Things infrastructure, architecture, security, and privacy of the heterogeneous objects were presented. The paper identifies the major challenge in the field of IoT; one of them is to secure the data while accessing the objects through sensing machines. This research advocates the importance of securing the IoT ecosystem at each layer resulting in an enhanced overall security of the connected devices as well as the data generated. Thus, this paper put forwards a security model to be utilised by the researchers, manufacturers and developers of IoT devices, applications and services.","","978-1-5386-4904-6","10.1109/iCCECOME.2018.8658516","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8658516","Internet of Things;Infrastructure;Architecture;Security;Privacy","Internet of Things;Computer architecture;Wireless sensor networks;Security;Radiofrequency identification","","28","","42","IEEE","7 Mar 2019","16-17 Aug. 2018","16-17 Aug. 2018","IEEE","IEEE Conferences"
"Cloud Computing Role in Internet of Things: Business Community Survey","M. B. Yassein; I. Hmeidi; A. Alsmadi; M. Shatnawi","Jordan University of Science and Technology, Irbid, Jordan; Jordan University of Science and Technology, Irbid, Jordan; Jordan University of Science and Technology, Irbid, Jordan; Jordan University of Science and Technology, Irbid, Jordan",2020 11th International Conference on Information and Communication Systems (ICICS),"27 Apr 2020","2020","","","343","348","The current revolution in the world of communication and information technology are geared by the Internet of Things and cloud computing services. This offers more opportunities for the development of a new system aimed mainly at facilitating people’s lives and eliminating the traditional complexities facing them. These drives have led to further development in the world of the Internet of Things, linking them with cloud computing, making them smarter and more sophisticated and available to all. In this paper, we discuss the integrating of the Internet of Things with cloud computing and how it used in various business sectors to be more interactive, intelligent and serving the community. Based on a systematic review, a number of perspectives from academia and industry have been drawn to establish a safe and intelligent community.","2573-3346","978-1-7281-6227-0","10.1109/ICICS49469.2020.239533","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9078941","Internet of Things;Cloud Computing;Scalability;High-Performance;Multimedia","Industries;Cloud computing;Analytical models;Systematics;Power demand;Logic gates;Data models","","1","","33","IEEE","27 Apr 2020","7-9 April 2020","7-9 April 2020","IEEE","IEEE Conferences"
"An Automated Smart Incubator System for Poultry Farms and Hatcheries","P. M. Jacob; J. Moni; S. Simon; S. B. M A; A. K. B; S. Sasidharan","Department of Internet of Things and Cyber Security, Providence College of Engineering, Chengannur, Kerala, India; Department of Internet of Things and Cyber Security, Providence College of Engineering, Chengannur, Kerala, India; Department of Internet of Things and Cyber Security, Providence College of Engineering, Chengannur, Kerala, India; Department of Internet of Things and Cyber Security, Providence College of Engineering, Chengannur, Kerala, India; Department of Internet of Things and Cyber Security, Providence College of Engineering, Chengannur, Kerala, India; Department of Internet of Things and Cyber Security, Providence College of Engineering, Chengannur, Kerala, India",2025 Emerging Technologies for Intelligent Systems (ETIS),"21 Apr 2025","2025","","","1","5","Poultry refers to the keeping and breeding of domesticated birds, such as chickens, geese, ducks, and turkeys. Spontaneous egg spawning by the chickens is viewed as a significant problem for poultry farms. Chick production may grow because of using technology to make it faster. To employ technology to hatch the eggs, a hatching incubator is implemented using the Internet of Things (IoT). During the course of around 21 days, hens manually hatch eggs. An automated spawning method will reduce the time it takes for eggs to hatch. Natural techniques of incubation were never able to keep up with modern technologies. Maintaining the ideal humidity, ventilation, and temperature is crucial for simulating the natural hen incubators. It is also crucial to regularly undulate the eggs. IoT is used to connect the incubator to a remote device, which in turn controls it. To ensure that the eggs hatch in a way that resembles natural incubation, sensors within the incubator constantly monitor the temperature, humidity, and ventilation. The results shows that the proposed model can incubate eggs in an efficient and effective manner under the threshold parameters.","","979-8-3315-0754-1","10.1109/ETIS64005.2025.10961849","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10961849","Internet of Things (IoT);Node MCU;Incubator;Smart objects","Temperature sensors;Temperature measurement;Accuracy;Humidity;Production;Ventilation;Software;Internet of Things;Monitoring;Intelligent sensors","","6","","11","IEEE","21 Apr 2025","7-9 Feb. 2025","7-9 Feb. 2025","IEEE","IEEE Conferences"
"Internet of Things to Smart IoT Through Semantic, Cognitive, and Perceptual Computing","A. Sheth",Kno.e.sis and Wright State University,IEEE Intelligent Systems,"17 Mar 2016","2016","31","2","108","112","Rapid growth in the Internet of Things (IoT) has resulted in a massive growth of data generated by these devices and sensors put on the Internet. Physical-cyber-social (PCS) big data consist of this IoT data, complemented by relevant Web-based and social data of various modalities. Smart data is about exploiting this PCS big data to get deep insights and make it actionable, and making it possible to facilitate building intelligent systems and applications. This article discusses key AI research in semantic computing, cognitive computing, and perceptual computing. Their synergistic use is expected to power future progress in building intelligent systems and applications for rapidly expanding markets in multiple industries. Over the next two years, this column on IoT will explore many challenges and technologies on intelligent use and applications of IoT data.","1941-1294","","10.1109/MIS.2016.34","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7435181","Internet of Things;semantic computing;cognitive computing;perceptual computing;physical-cyber-social;smart IoT;intelligent computing;intelligent systems","Semantics;Intelligent sensors;Big data;Blood pressure;Interoperability;Internet of things","","144","","14","IEEE","17 Mar 2016","Mar.-Apr. 2016","","IEEE","IEEE Magazines"
"A Hybrid Data Security System of Internet of Things","H. Song; H. -N. Liang; L. Liu; J. Ma; X. Huang","Dept. of Computer Science and Software Engineering, Xi’an Jiaotong-Liverpool University, Suzhou, China; Dept. of Computer Science and Software Engineering, Xi’an Jiaotong-Liverpool University, Suzhou, China; Dept. of Computer Science and Software Engineering, Xi’an Jiaotong-Liverpool University, Suzhou, China; Dept. of Computer Science and Software Engineering, Xi’an Jiaotong-Liverpool University, Suzhou, China; Dept. of Computer Science and Software Engineering, Xi’an Jiaotong-Liverpool University, Suzhou, China",2019 IEEE 4th International Conference on Big Data Analytics (ICBDA),"13 May 2019","2019","","","269","273","In recent years, there has been a tremendous growth in Internet of Things (IoT) applications and services. These have changed our economic and social activities, strategic infrastructure resources and people's lives on a global Internet connectivity network-they have also changes many people's lifestyles. Their growth has brought also issues about security and privacy. If an IoT system is attacked, there could be data theft and it could go off-line and as such there could be disastrous consequences. This paper analyzes data security and puts forward an architecture, including a triple encryption approach, a kind of failover system, and a shortest job first (SJF) scheduling. It also presents results of a simulation and relative test we have conducted. Finally, a brief discussion that includes the limitations and weaknesses of this framework and the future work are given.","","978-1-7281-1282-4","10.1109/ICBDA.2019.8713221","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8713221","Internet of Things (IoT);data security;encryption;failover system;shortest job first (SJF)","Encryption;Optimal scheduling;Servers;Internet of Things;Data models","","4","","28","IEEE","13 May 2019","15-18 March 2019","15-18 March 2019","IEEE","IEEE Conferences"
"Dependability of the Internet of Things: Current Status and Challenges","A. Abdulhamid; S. Kabir; I. Ghafir; C. Lei","Department of Computer Science, University of Bradford, Bradford, UK; Department of Computer Science, University of Bradford, Bradford, UK; Department of Computer Science, University of Bradford, Bradford, UK; Department of Computer Science, University of Bradford, Bradford, UK","2022 International Conference on Electrical, Computer, Communications and Mechatronics Engineering (ICECCME)","30 Dec 2022","2022","","","1","6","The advances in the Internet of Things (IoT) has substantially contributed to the automation of modern societies by making physical things around us more interconnected and remotely controllable over the internet. This technological progress has inevitably created an intelligent society where various mechatronic systems are becoming increasingly efficient, innovative, and convenient. Undoubtedly, the IoT paradigm will continue to impact human life by providing efficient control of the environment with minimum human intervention. However, despite the ubiquity of IoT devices in modern society, the dependability of IoT applications remains a crucial challenge. Accordingly, this paper systematically reviews the current status and challenges of IoT dependability frameworks. Based on the review, existing IoT dependability frameworks are mainly based on informal reliability models. These informal reliability models are unable to effectively evaluate the unified treatment safety faults and cyber-security threats of IoT systems. Additionally, the existing frameworks are also unable to deal with the conflicting interaction between co-located IoT devices and the dynamic features of self-adaptive, reconfigurable, and other autonomous IoT systems. To this end, this paper suggested the design of a novel model-based dependability framework for quantifying safety faults and cyber-security threats as well as interdependencies between safety and cyber-security in IoT ecosystems. Additionally, robust approaches dealing with conflicting interactions between co-located IoT systems and the dynamic behaviours of IoT systems in reconfigurable and other autonomous systems are required.","","978-1-6654-7095-7","10.1109/ICECCME55909.2022.9987845","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9987845","Internet of Things;dependability analysis;safety;cyber-security;safety assurance;reconfigurable systems","Mechatronics;Automation;Autonomous systems;Biological system modeling;Ecosystems;Safety;Internet of Things","","11","","50","IEEE","30 Dec 2022","16-18 Nov. 2022","16-18 Nov. 2022","IEEE","IEEE Conferences"
"Reference Architectures for the Internet of Things","M. Weyrich; C. Ebert",University of Stuttgart-s Institute for Automation and Software Systems; Universities of Stuttgart and Paris,IEEE Software,"29 Dec 2015","2016","33","1","112","116","The Internet of Things (IoT) is about innovative functionality and better productivity by seamlessly connecting devices. But a major threat is the lack of architecture standards for the industrial Internet and connectivity in the IoT. This article reviews recent IoT architecture evolution and what it means for industry projects.","1937-4194","","10.1109/MS.2016.20","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7367994","Internet of Things;IoT;Internet of Things--Architecture;IoT-A;Industrial Internet Reference Architecture;IIRA;reference architecture;software engineering;software development","Computer architecture;Software engineering;Industries;Internet of things;Standards;Protocols","","361","","4","IEEE","29 Dec 2015","Jan.-Feb. 2016","","IEEE","IEEE Magazines"
"Anatomy of Threats to the Internet of Things","I. Makhdoom; M. Abolhasan; J. Lipman; R. P. Liu; W. Ni","Faculty of Engineering and IT, University of Technology Sydney, Sydney, NSW, Australia; Faculty of Engineering and IT, University of Technology Sydney, Sydney, NSW, Australia; Faculty of Engineering and IT, University of Technology Sydney, Sydney, NSW, Australia; Faculty of Engineering and IT, University of Technology Sydney, Sydney, NSW, Australia; Data61, CSIRO, Marsfield, NSW, Australia",IEEE Communications Surveys & Tutorials,"31 May 2019","2019","21","2","1636","1675","The world is resorting to the Internet of Things (IoT) for ease of control and monitoring of smart devices. The ubiquitous use of IoT ranges from industrial control systems (ICS) to e-Health, e-Commerce, smart cities, supply chain management, smart cars, cyber physical systems (CPS), and a lot more. Such reliance on IoT is resulting in a significant amount of data to be generated, collected, processed, and analyzed. The big data analytics is no doubt beneficial for business development. However, at the same time, numerous threats to the availability and privacy of the user data, message, and device integrity, the vulnerability of IoT devices to malware attacks and the risk of physical compromise of devices pose a significant danger to the sustenance of IoT. This paper thus endeavors to highlight most of the known threats at various layers of the IoT architecture with a focus on the anatomy of malware attacks. We present a detailed attack methodology adopted by some of the most successful malware attacks on IoT, including ICS and CPS. We also deduce an attack strategy of a distributed denial of service attack through IoT botnet followed by requisite security measures. In the end, we propose a composite guideline for the development of an IoT security framework based on industry best practices and also highlight lessons learned, pitfalls and some open research challenges.","1553-877X","","10.1109/COMST.2018.2874978","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8489954","Threats to the IoT;Internet of Things;malware attacks on the Internet of Things;attack methodology;security and privacy;IoT security framework;security guidelines","Protocols;Internet of Things;Privacy;Malware;Tutorials;Computer crime","","328","","215","IEEE","11 Oct 2018","Secondquarter 2019","","IEEE","IEEE Journals"
"Towards a Secure Internet of Things: A Comprehensive Study of Second Line Defense Mechanisms","Kamaldeep; M. Dutta; J. Granjal","National Institute of Technical Teachers Training and Research, Chandigarh, India; National Institute of Technical Teachers Training and Research, Chandigarh, India; Centre for Informatics and Systems of the University of Coimbra, Coimbra, Portugal",IEEE Access,"20 Jul 2020","2020","8","","127272","127312","The Internet of Things (IoT) exemplifies a large network of sensing and actuating devices that have penetrated into the physical world enabling new applications like smart homes, intelligent transportation, smart healthcare and smart cities. Through IoT, these applications have consolidated in the modern world to generate, share, aggregate and analyze large amount of security-critical and privacy sensitive data. As this consolidation gets stronger, the need for security in IoT increases. With first line of defense strategies like cryptography being unsuited due to the resource constrained nature, second line of defense mechanisms are crucial to ensure security in IoT networks. This paper presents a comprehensive study of existing second line of defense mechanisms for standardized protocols in IoT networks. The paper analyzes existing mechanisms in three aspects: Intrusion Detection Systems (IDS), Intrusion Prevention Systems (IPS) and Intrusion Response Systems (IRS). We begin by providing an overview of standardized protocol stack, its layers and defensive security systems in IoT. From there, we build our narrative by presenting an extended taxonomy of IDS, IPS and IRS classifying them on their techniques, deployment, attacks, datasets, evaluation metrics and data pre-processing methods. We then thoroughly review, compare and analyze the research proposals in this context, considering the unique characteristics involved in these systems. Based on the extensive analysis of the existing defensive security systems, the paper also identifies open research challenges and directions for effective design of such systems for IoT networks, which could guide future research in the area.","2169-3536","","10.1109/ACCESS.2020.3005643","MobiWise Project: From Mobile Sensing to Mobility Advising(grant numbers:P2020 SAICTPAC/0011/2015); COMPETE 2020, Portugal 2020-POCI, European Union’s ERDF; Portuguese Foundation for Science and Technology (FCT); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9127958","Internet of Things;intrusion detection;intrusion prevention;intrusion response;Internet of Things Security;standardized protocols","Internet of Things;Protocols;IP networks;IEEE 802.15 Standard;Intrusion detection","","37","","189","CCBY","29 Jun 2020","2020","","IEEE","IEEE Journals"
"Studying and Analyzing the Fog-based Internet of Robotic Things","N. E. Menbawy; H. Arafat; M. Saraya; A. M. T. Ali-Eldin","Computer and Control Systems Department, Faculty of Engineering, Mansoura University, Mansoura, Egypt; Computer and Control Systems Department, Faculty of Engineering, Mansoura University, Mansoura, Egypt; Computer and Control Systems Department, Faculty of Engineering, Mansoura University, Mansoura, Egypt; Computer and Control Systems Department, Faculty of Engineering, Mansoura University, Mansoura, Egypt",2020 21st International Arab Conference on Information Technology (ACIT),"4 Jan 2021","2020","","","1","8","Usually, IoT devices are designed to perform specific tasks, while robots have to adapt to unpredictable situations. Artificial intelligence and machine learning help these robots cope with the emerging unexpected conditions. The Internet of Robotic Things is an evolving concept that brings together all-encompassing sensors and devices with robotic and autonomous systems. Both IoT devices and robots rely on sensors to understand the surrounding environment, to process data quickly, and to decide how to respond. Nevertheless, while most IoT systems can handle only well-defined tasks, robots can handle expected situations as well. The Internet of Robotic Things is a better Internet of Things (IoT) solution due to its ability to bridge the gap between IT and real operations. The IoRT may face several challenges in power consumption and network bandwidth limitation due to the growth in the information dissemination over the Robotic network. The main objective of this paper is to introduce an overview of the concepts and challenges in the Internet of Robotic Things based on Fog Computing technique. Further, a framework of Fog based IoRT is introduced.","","978-1-7281-8855-3","10.1109/ACIT50332.2020.9300093","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9300093","Internet of Robotic Things;Internet of Things;Fog Computing;Cloud computing;Fog Robotics","Robots;Cloud computing;Robot sensing systems;Edge computing;Protocols;Internet of Things;Intelligent sensors","","4","","46","IEEE","4 Jan 2021","28-30 Nov. 2020","28-30 Nov. 2020","IEEE","IEEE Conferences"
"Research on Smart City Development and Internet of Things Industry Innovation in the “Internet +” Era","Q. Yue","Center for Teaching Quality Evaluation, Yunnan, China",2021 Third International Conference on Inventive Research in Computing Applications (ICIRCA),"1 Oct 2021","2021","","","28","31","With the rapid development of the Internet of Things and the “Internet +” era, it has been difficult for the information network industry to meet the new development needs of society only with increasing bandwidth and speed as technical indicators, and interpersonal information interaction and transmission as functional goals. Therefore, the development of smart cities and the innovation of the Internet of Things industry in the “Internet +” era have become the research focus of many scholars. Starting from the “Internet +” era, this article studies the combination of new smart city development and the innovation of the Internet of Things industry. Discuss the top-level design, basic platform construction, typical industry applications and operation models of smart city construction in the context of the “Internet +” era.","","978-1-6654-3877-3","10.1109/ICIRCA51532.2021.9545028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9545028","Internet +;Smart City;IoT Industry;Industry Application","Industries;Technological innovation;Smart cities;Bandwidth;Planning;Internet of Things;Context modeling","","2","","24","IEEE","1 Oct 2021","2-4 Sept. 2021","2-4 Sept. 2021","IEEE","IEEE Conferences"
"Ranking Things in the Internet of Things","N. Ibrahim","CSSE, The Pennsylvania State University, Erie, PA, USA",2018 International Conference on Computational Science and Computational Intelligence (CSCI),"2 Jan 2020","2018","","","858","863","The major issue with available Internet of Things platforms that support the communication between Things and their owners is that they view Things as private property. Only the Thing owner can communicate with the Thing to obtain the service or functionality that is provided by the Thing. But this view is short sighted. A Thing should be viewed as a service or a functionality provider. The Thing owner should be able to publish Thing information and make it public. On the other hand, Thing requesters should be able to discover available Things. Then a communication between the Thing and the requester is performed. Our research is concerned with introducing an architecture that supports the publication and discovery of Things in the Internet of Things. This architecture enables Thing owners to publish Thing specification and Thing requesters to find Things that best matches their needs. This paper is concerned with the ranking aspect of our architecture. It introduces a ranking approach for ranking Things that matches requesters requirements. The ranking approach considers the requester functional and nonfunctional requirements, and the context information.","","978-1-7281-1360-9","10.1109/CSCI46756.2018.00171","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8947810","Internet of Things;SOA;Context;Architecture","Computer architecture;Internet of Things;Service-oriented architecture;Task analysis;Security","","2","","17","IEEE","2 Jan 2020","12-14 Dec. 2018","12-14 Dec. 2018","IEEE","IEEE Conferences"
