"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"XSS Attack Detection With Machine Learning and n-Gram Methods","G. Habibi; N. Surantha","Computer Science Department, BINUS Graduate Program-Master of Computer Science, Bina Nusantara University, Jakarta, Indonesia; Computer Science Department, BINUS Graduate Program-Master of Computer Science, Bina Nusantara University, Jakarta, Indonesia",2020 International Conference on Information Management and Technology (ICIMTech),"2 Oct 2020","2020","","","516","520","Cross-Site Scripting (XSS) is an attack most often carried out by attackers to attack a website by inserting malicious scripts into a website. This attack will take the user to a webpage that has been specifically designed to retrieve user sessions and cookies. Nearly 68% of websites are vulnerable to XSS attacks. In this study, the authors conducted a study by evaluating several machine learning methods, namely Support Vector Machine (SVM), K-Nearest Neighbour (KNN), and Naïve Bayes (NB). The machine learning algorithm is then equipped with the n-gram method to each script feature to improve the detection performance of XSS attacks. The simulation results show that the SVM and n-gram method achieves the highest accuracy with 98%.","","978-1-7281-7071-8","10.1109/ICIMTech50083.2020.9210946","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9210946","XSS attack;malicious script;n-gram;vulnerable;detection script;machine learning","Machine learning;Uniform resource locators;Support vector machines;Training data;Cross-site scripting;Machine learning algorithms;Feature extraction","","26","","20","IEEE","2 Oct 2020","13-14 Aug. 2020","13-14 Aug. 2020","IEEE","IEEE Conferences"
"Automated Tuna Freshness Assessment via Gas Sensors and Machine Learning Algorithms","N. R. Pratama; L. Novamizanti; D. R. Wijaya","School of Electrical Engineering, Telkom University, Bandung, Indonesia; School of Electrical Engineering Center of Excellence Artificial Intelligence for Learning and Optimization, Telkom University, Bandung, Indonesia; School of Appllied Science, Telkom University, Bandung, Indonesia",2024 International Conference on Intelligent Cybernetics Technology & Applications (ICICyTA),"11 Mar 2025","2024","","","1008","1012","Ensuring the safety and quality of fish products is essential for public health, especially in countries like Indonesia, where tuna is a popular fishery product. Tuna freshness is a critical indicator of seafood safety, directly influencing both its nutritional value and the risk of contamination. This study explores the application of machine learning models to accurately and efficiently classify tuna freshness based on gas emissions detected by an electronic nose (e-nose) system. The system employs MQ-135, MQ-9, and MQ-2 gas sensors, which are sensitive to spoilage-associated gases such as ammonia, methane, and alcohol. A dataset of 58,389 records was generated to capture the gas profiles released by tuna over time, creating a robust dataset for model training and validation. Three machine learning algorithms―K-Nearest Neighbors (KNN), Support Vector Machine (SVM), and Naive Bayes―were compared to evaluate classification accuracy and practical applicability. Results indicate that both KNN and SVM achieved high accuracy rates of 99%, while Naive Bayes reached 90%, underscoring the suitability of KNN and SVM for tuna freshness detection. These findings demonstrate the potential of integrating e-nose technology and machine learning to provide a rapid, reliable, and scalable solution for freshness assessment in the fishing industry, enhancing quality control from suppliers to retailers.","","979-8-3315-0649-0","10.1109/ICICYTA64807.2024.10913160","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10913160","tuna;classification;gas sensor;machine learning","Support vector machines;Gases;Accuracy;Machine learning algorithms;Machine learning;Nearest neighbor methods;Electronic noses;Safety;Classification algorithms;Gas detectors","","1","","18","IEEE","11 Mar 2025","17-19 Dec. 2024","17-19 Dec. 2024","IEEE","IEEE Conferences"
"A Fault Diagnosis Approach for Rotating Machinery Based on a Combination of Machine Learning and Particle Swarm Optimization Algorithm","P. -B. -D. Nguyen","Faculty of Electrical and Electronics Engineering, Ho Chi Minh City University of Technology (HCMUT), Ho Chi Minh City, Vietnam",2025 International Conference on Machine Learning and Cybernetics (ICMLC),"15 Dec 2025","2025","","","1","6","The early identification and classification of common faults in rotating drive systems, such as bearings and gears, are crucial for early fault detection and maintenance, preventing severe damage to the system. This paper introduces a cost-effective method to address this issue, based on extracting time-domain features from vibration signals obtained from sensors, combined with the Particle Swarm Optimization and machine learning algorithms to reduce the number of features required for classification. The approach aims to minimize computational complexity while maintaining exceptionally high accuracy. The proposed method is validated on three datasets, demonstrating its effectiveness and reliability. Keywords:","2160-1348","979-8-3315-8736-9","10.1109/ICMLC66258.2025.11280016","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11280016","fault diagnosis;machine learning;particle swarm optimization;time-domain features","Fault diagnosis;Vibrations;Machine learning algorithms;Accuracy;Training data;Sensor phenomena and characterization;Feature extraction;Classification algorithms;Particle swarm optimization;Time-domain analysis","","","","19","IEEE","15 Dec 2025","12-15 July 2025","12-15 July 2025","IEEE","IEEE Conferences"
"Feasibility of Machine Learning Algorithm for Test Partitioning","S. Wang; H. T. Al-Awadhi; M. Aohagi; Y. Higami; H. Takahashi","Dept. of Computer Science, Ehime University Matsuyama-shi, Japan; Dept. of Computer Science, Ehime University Matsuyama-shi, Japan; Dept. of Computer Science, Ehime University Matsuyama-shi, Japan; Dept. of Computer Science, Ehime University Matsuyama-shi, Japan; Dept. of Computer Science, Ehime University Matsuyama-shi, Japan","2019 34th International Technical Conference on Circuits/Systems, Computers and Communications (ITC-CSCC)","12 Aug 2019","2019","","","1","4","When a system is in idle/starting-up state, Field-Testing is a promising way to guarantee the reliability of an advanced system. However, the extremely limited test application time obstructs the implementation of field test. In this paper, we introduce a test pattern partitioning approach by using two well-known machine learning algorithms: Simulated Annealing (SA) and Support Vector Machines (SVM), to derive an optimal solution for pattern partitioning that minimizes the test latency for high reliability. From the experimental results on benchmark circuit we show that both SA and SVM based method can significantly improve the test latency of partition test, and SVM is much more efficient than SA. Those results confirm the feasibility of machine learning algorithm for the pattern partition problem.","","978-1-7281-3271-6","10.1109/ITC-CSCC.2019.8793328","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8793328","Field testing;POST;Test partitioning;Machine learning","Circuit faults;Support vector machines;Reliability;Machine learning algorithms;Fault detection;Machine learning;Testing","","","","16","IEEE","12 Aug 2019","23-26 June 2019","23-26 June 2019","IEEE","IEEE Conferences"
"Predictive Modeling of Heart Disease: A Machine Learning Approach","S. Junghare; P. Patel; S. Bhoyar; G. Kaur; P. Agrawal; L. Pinjarkar; H. K. Khanuja","Symbiosis Institute of Technology, Nagpur Campus, Symbiosis International (Deemed University), Pune, India; Symbiosis Institute of Technology, Nagpur Campus, Symbiosis International (Deemed University), Pune, India; Symbiosis Institute of Technology, Nagpur Campus, Symbiosis International (Deemed University), Pune, India; Symbiosis Institute of Technology, Nagpur Campus, Symbiosis International (Deemed University), Pune, India; Symbiosis Institute of Technology, Nagpur Campus, Symbiosis International (Deemed University), Pune, India; Symbiosis Institute of Technology, Nagpur Campus, Symbiosis International (Deemed University), Pune, India; Engineering - Project Manager, Taliun, Pune, India","2024 IEEE 6th International Conference on Cybernetics, Cognition and Machine Learning Applications (ICCCMLA)","11 Feb 2025","2024","","","266","271","Heart failure could be an incessant and life-threatening condition influencing millions around the world. Early discovery and administration are pivotal for making strides persistent results and dragging out survival. This think about proposes a novel machine learning-based approach to upgrade heart failure expectation utilizing persistent wellbeing parameter information. Six progressed machine learning algorithms, Logical regression, random forests, Gradient Boosting Machines, support vector machines, decision trees and K-Nearest Neighbours, were assessed employing a comprehensive dataset of 1025 quiet records with 14 wellbeing highlights. Broad tests including information preprocessing, exploratory investigation, highlight choice, show preparing, hyperparameter tuning, and execution assessment were conducted. Random Forests came out the be most accurate with a accuracy of nearly 84% stating its reliance. Furthermore, the decision tree show displayed the least runtime computation of 0.005 seconds, making it the foremost productive arrangement for real-time heart failure detection. The k-fold cross-validation comes about encourage cemented the decision tree model’s prevalence, illustrating its generalization capabilities. This consider presents a capable apparatus for early heart failure location, possibly empowering convenient intercessions and sparing lives while helping to understand the importance of machine learning algorithms in healthcare industry. In the research paper we aim to compare various models and put their accuracy to test and give a comprehensive analysis of their accuracies.","","979-8-3315-0579-0","10.1109/ICCCMLA63077.2024.10871431","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10871431","Heart failure prediction;Machine learning;Logical Regression;Decision trees;Gradient Boosting Machines;Support Vector Machines;Random forest","Accuracy;Machine learning algorithms;Computational modeling;Medical services;Predictive models;Boosting;Cardiovascular diseases;Random forests;Regression tree analysis;Wearable sensors","","","","21","IEEE","11 Feb 2025","19-20 Oct. 2024","19-20 Oct. 2024","IEEE","IEEE Conferences"
"N-Version Machine Learning Models for Safety Critical Systems","F. Machida","Department of Computer Science, University of Tsukuba, Ibaraki, Japan",2019 49th Annual IEEE/IFIP International Conference on Dependable Systems and Networks Workshops (DSN-W),"22 Aug 2019","2019","","","48","51","Quality control of machine learning systems is a fundamental challenge in industries to provide intelligent services or products using machine learning. While recent advances in machine learning algorithms substantially improve the performance of intelligent tasks such as object recognition, their outputs are essentially stochastic and very sensitive to input data. Such an output uncertainty is a big obstacle to ensure the quality of safety critical applications like autonomous vehicle and hence architectural design to mitigate the impact of error output becomes a great importance. In this paper, we propose N-version machine learning architecture that aims to improve system reliability against probabilistic outputs of individual machine learning modules. The key idea of this architecture is exploiting two kinds of diversities; input diversity and model diversity. Our study first formally defines these diversity metrics and analytically shows the improved reliability by N-version machine learning architecture. Since we treat a machine learning module as a black-box, the proposed architecture and the reliability property are generally applicable to any machine learning algorithms and applications.","2325-6664","978-1-7281-3030-9","10.1109/DSN-W.2019.00017","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8806018","design diversity, machine learning, N-version programming, reliability, safety","Machine learning;Reliability;Computer architecture;Software;Machine learning algorithms;Data models;Training data","","30","","7","IEEE","22 Aug 2019","24-27 June 2019","24-27 June 2019","IEEE","IEEE Conferences"
"Emergency Care Patient Prediction using Electronic Health Records (EHR) Data: An End-to-End Machine Learning Pipeline","M. A. Sumon; T. A. Kwemebe; V. K. Melapu; M. M. Hasan","Computational Data-Enabled Science and Engineering, Jackson State University, Jackson, USA; Department of Mathematics and Computer Science, Jackson State University, Jackson, USA; Computer Science and Engineering, Jackson State University, Jackson, USA; Computational Data-Enabled Science and Engineering, Jackson State University, Jackson, USA",2023 10th International Conference on Future Internet of Things and Cloud (FiCloud),"29 Jan 2024","2023","","","278","282","Using electronic health records (EHR) data for predicting the condition of patients who are in need of emergency care is a promising application of machine learning. With the help of machine learning, complex problems of identification of patterns can be solved with ease and accuracy when proper machine learning model is implemented. This paper uses EHR data to build an end-to-end machine learning pipeline for predicting the outcome of emergency care patients. As a machine learning process, the pipeline includes data preprocessing, feature engineering, model selection, data set training and testing, evaluation, and deployment. By using EHR data in this pipeline, the model has been trained and tested on a large dataset of many patients information with different types of machine learning algorithms to improve and get the best prediction accuracy. This pipeline can aid in managing primary care patients efficiently and effectively with the implementation of best suitable machine learning algorithm at the time of urgency. By implementing the model on the EHR dataset, an accuracy of more than $75 \%$ is obtained which indicates the efficiency of the machine learning process in the process of identifying patients who need the emergency care more than the general patients when taken to the primary care or emergency.","","979-8-3503-1635-3","10.1109/FiCloud58648.2023.00048","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10410690","machine learning;patient diseases prediction;electronic health records;random forest classifier","Training;Machine learning algorithms;Pipelines;Machine learning;Predictive models;Data models;Electronic medical records","","1","","12","IEEE","29 Jan 2024","14-16 Aug. 2023","14-16 Aug. 2023","IEEE","IEEE Conferences"
"Performance Comparison of Various Features for Human Face Recognition using Machine Learning","K. V. Swamy; A. Supraja; P. S. Vinuthna; D. L. Sindhura","ECE department, Vasavi College of Engineering, Hyderabad, India; ECE department, Vasavi College of Engineering, Hyderabad, India; ECE department, Vasavi College of Engineering, Hyderabad, India; ECE department, Vasavi College of Engineering, Hyderabad, India",2022 IEEE Conference on Interdisciplinary Approaches in Technology and Management for Social Innovation (IATMSI),"15 May 2023","2022","","","1","4","Facial features are one of the most vital biometrics and are used to identify an individual. Facial recognition is a technology having the capacity to distinguish a specific individual. This technology mainly concentrates on machine learning techniques to learn, acquire, store, and examine facial features to fit them with a database. In this project, the features are extracted in transform domain. Discrete Wavelet Transform (DWT) is applied on images. In transform domain, features like mean, energy, Histogram of Oriented Gradients (HOG), Local Binary Pattern (LBP), Gabor Filters are explored. Appropriate features are extracted from LL, LH, HL, and HH bands to build a machine learning model. Database is divided into training and testing. Model is built based on the 80% of images from the database. Model is tested with 20% images of test data. Three important machine learning algorithms are popular. These are Decision Tree (DT), Support Vector Machines and Naive Bayes (NB). NB is used for probability-based inferences. DT is simpler than SVM. Hence, Decision Tree-based Machine Learning is employed to recognize the faces. Accuracy is used to test the performance of various features.","","978-1-6654-7719-2","10.1109/IATMSI56455.2022.10119449","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10119449","Image processing;Machine learning;Feature extraction;DWT;Decision tree","Training;Machine learning algorithms;Databases;Face recognition;Machine learning;Transforms;Feature extraction","","8","","21","IEEE","15 May 2023","21-23 Dec. 2022","21-23 Dec. 2022","IEEE","IEEE Conferences"
"Interpretable Machine Learning Techniques for Causal Inference Using Balancing Scores as Meta-features","Y. Nohara; K. Iihara; N. Nakashima","Kyushu Daigaku Byoin, Fukuoka, JP; Kyushu Daigaku, Fukuoka, JP; Kyushu Daigaku Byoin, Fukuoka, JP",2018 40th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"28 Oct 2018","2018","","","4042","4045","Estimating individual causal effect is important for decision making in many fields especially for medical interventions. We propose an interpretable and accurate algorithm for estimating causal effects from observational data. The proposed scheme is combining multiple predictors' outputs by an interpretable predictor such as linear predictor and if-then rules. We secure interpretability using the interpretable predictor and balancing scores in causal inference studies as meta-features. For securing accuracy, we adapt machine learning algorithms for calculating balancing scores. We analyze the effect of t-PA therapy for stroke patients using real-world data, which has 64,609 records with 362 variables and interpret results. The results show that cross validation AUC of the proposed scheme is little less than original machine learning scheme; however, the proposed scheme provides interpretability that t-PA therapy is effective for severe patients.","1558-4615","978-1-5386-3646-6","10.1109/EMBC.2018.8513026","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8513026","","Medical treatment;Machine learning algorithms;Logistics;Machine learning;Decision making;Prognostics and health management;Stacking","Algorithms;Humans;Machine Learning","6","","12","IEEE","28 Oct 2018","18-21 July 2018","18-21 July 2018","IEEE","IEEE Conferences"
"Pyramidal Image Compression Based on Machine Learning","M. Gashnikov","Department of GIS and ITsec, Samara National Research University, Samara, Russia","2022 Ural-Siberian Conference on Biomedical Engineering, Radioelectronics and Information Technology (USBEREIT)","25 Oct 2022","2022","","","240","243","We develop a machine learning-based image compression method. We propose the general structure of the method based on detection of uninformative image areas and subsequent pyramidal compression of highly informative areas. The use of image inpainting algorithms during decompression allows us not to compress uninformative areas and not to put the areas in the archive. We use adversarial neural networks for the image inpainting. The irredundant pyramidal representation of the image allows us to compress the layers of this pyramid sequentially. Therefore, we use the structural features of each layer of the pyramid for machine learning. Super-resolution neural network algorithms allow us to improve the efficiency of interpolation of all image pyramid layers. Approximation of image spectral bands allows us to use interband correlations and generalize the proposed compression method to hyperspectral images. We analyze machine learning algorithms and select a specific algorithm for each stage of the proposed compression method. We perform computational experiments to study the effectiveness of individual stages of the proposed compression method in real images. We experimentally prove that the selected machine learning algorithms are effective within the image compression method.","","978-1-6654-6092-7","10.1109/USBEREIT56278.2022.9923350","Russian Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9923350","machine learning;compression;interpolation;image inpainting;hyperspectral images","Interpolation;Image coding;Machine learning algorithms;Correlation;Neural networks;Superresolution;Machine learning","","2","","14","IEEE","25 Oct 2022","19-21 Sept. 2022","19-21 Sept. 2022","IEEE","IEEE Conferences"
"Classifying Schizophrenia Disorder through EEG Signal Analysis and Machine Learning","N. Nattudurai","James Logan High School, Union City, California, United States of America",2023 IEEE MIT Undergraduate Research Technology Conference (URTC),"24 May 2024","2023","","","1","4","Schizophrenia can lead to a patient's death up to 20 years earlier than those who do not have the neurological disorder. Electroencephalograms (EEG) are a noninvasive measurement of electrical activity and impulses in the brain using electrodes attached to specific areas on the scalp. This study aims to evaluate machine learning and deep learning models in their potential of analyzing discrepancies in frequency sub-bands of specific EEG channels to identify schizophrenia. We rely on EEG datasets taken from healthy and schizophrenic patients in order to classify schizophrenic patients and healthy subjects. To do that, we undergo signal preprocessing and filtering techniques like normalization and Butterworth filter. The power spectral density (PSD) of the signal was extracted to predict schizophrenic conditions. We finally apply machine learning algorithms including logistic regression, linear discriminant analysis (LDA), K-nearest neighbors classification (KNN), decision tree, Gaussian Naive Bayes, and support vector machine (SVM) on the extracted features to achieve binary classification. The results of this study highlighted LDA as the most efficient, effective, and accurate machine learning (ML) algorithm out of the ones tested to distinguish healthy versus schizophrenic patients, wielding an accuracy of 70%.","","979-8-3503-0965-2","10.1109/URTC60662.2023.10535028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10535028","EEG;Classification;Signal Processing;Schizophrenia;Machine Learning;Linear Discriminant Analysis","Support vector machines;Deep learning;Analytical models;Machine learning algorithms;Mental disorders;Scalp;Feature extraction","","2","","13","IEEE","24 May 2024","6-8 Oct. 2023","6-8 Oct. 2023","IEEE","IEEE Conferences"
"Innovative Facial Expression Identification for Criminal Identification using Unsupervised Machine Learning and Compare the Accuracy with CNN Classifiers","V. B; D. S. J. J. Thangaraj","Department of Computer Science and Engineering, Saveetha School of Engineering, Saveetha University, Chennai, India; Department of Computer Science and Engineering, Saveetha School of Engineering, Saveetha University, Chennai, India",2022 International Conference on Business Analytics for Technology and Security (ICBATS),"27 Apr 2022","2022","","","1","4","Aim: To recognize human face expressions accurately using machine learning algorithms and compare the image features against the criminal records. Methods and Materials: The study contains 2 groups i.e., Unsupervised Machine Learning model is the first group and CNN model is the second group. The accuracies of each model are compared with different sample sizes from 500 to 2000 and the study parameters include alpha value 0.05, beta value 0.2, and the pretest power value 0.8. Results: This paper is an attempt to improve the accuracy of criminal identification using Unsupervised Machine Learning Algorithm. The AI based Application avoids the overfitting of the data. The proposed model has improved accuracy of 92.46 % with p<0.05 in face detection than the CNN Classifiers having accuracy of 86 %. Conclusion: The outcomes of the proposed model Unsupervised Machine Learning algorithm was compared with the CNN Classifiers algorithm and the proposed model seems to have higher accuracy than the Machine learning algorithm.","","978-1-6654-0920-9","10.1109/ICBATS54253.2022.9759043","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9759043","Innovative Face Recognition;CNN classifiers;Video image processing;Machine learning;Finger Print;DNA;Neural Networks;Computer Vision;Haar Cascades method","Machine learning algorithms;Image recognition;Face recognition;Machine learning;Cameras;Facial muscles;Classification algorithms","","1","","25","IEEE","27 Apr 2022","16-17 Feb. 2022","16-17 Feb. 2022","IEEE","IEEE Conferences"
"Enhancing Crypto Transaction Security: A Machine Learning Approach","T. M. S. M. Rani; A. Suresh; S. Bhargavi; M. H. Vardhan Reddy; K. Sai Nikhil; G. C. Priya","Department of Computer Science and Engineering, Siddharth Institute of Engineering & Technology, Andhra Pradesh, India; Department of Computer Science and Engineering, Siddharth Institute of Engineering & Technology, Andhra Pradesh, India; Department of Computer Science and Engineering (AI&ML), Siddharth Institute of Engineering & Technology, Andhra Pradesh, India; Department of Computer Science and Engineering (AI&ML), Siddharth Institute of Engineering & Technology, Andhra Pradesh, India; Department of Computer Science and Engineering (AI&ML), Siddharth Institute of Engineering & Technology, Andhra Pradesh, India; Department of Computer Science and Engineering (AI&ML), Siddharth Institute of Engineering & Technology, Andhra Pradesh, India",2024 10th International Conference on Electrical Energy Systems (ICEES),"10 Dec 2024","2024","","","1","7","The project aims to enhance the security of cryptocurrency transactions through the implementation of advanced machine learning methodologies that are RNN(recurrent neural networks),LSTM,VGG16. We aim to create a strong and flexible system that can recognize and stop fraudulent activity in real-time by utilizing machine learning techniques. By utilizing dataset containing the features related to average time between sent and recived transactions, amount involved. This project focuses on creating a proactive defense mechanism that can analyze transaction patterns, detect anomalies, and promptly alert users or intervene to mitigate potential threats. By combining cutting-edge machine learning techniques with the ever-evolving landscape of cryptocurrency security, this project aims to safeguard digital assets and promote trust in the rapidly growing crypto ecosystem.","2693-3934","979-8-3503-5377-8","10.1109/ICEES61253.2024.10776886","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10776886","Cryptocurrency;Machine learning algorithm;anomalies;Cryptocurrency security","Electric potential;Machine learning algorithms;Ecosystems;Machine learning;Real-time systems;Cryptocurrency;Security","","1","","9","IEEE","10 Dec 2024","22-24 Aug. 2024","22-24 Aug. 2024","IEEE","IEEE Conferences"
"A comprehensive literature review on the detection of tomato leaf disease by deep learning and machine learning models","B. Laxmi.B; R. K. Mishra; Gireesha.D","School of Computer Science and Artificial Intelligence, SR University, Warangal, Telangana, India; School of Computer Science and Artificial Intelligence, SR University, Warangal, Telangana, India; School of Agriculture, SR University, Warangal, Telangana, India","2025 2nd International Conference on Recent Trends in Electrical, Electronics and Computing Technologies (ICRTEECT)","26 Mar 2026","2025","","","1","7","In so far as everyone needs food, farming helps to provide for this basic requirement. Despite making up only 15.4% of the country's GDP, the agriculture sector is crucial to India since it creates a large number of job possibilities. In addition to providing useful information, the use of machine learning is improving farming by preventing or minimizing losses. Machine learning includes situations in which a machine may learn and make choices based on predetermined criteria. It may be classed as an area of artificial intelligence (AI). Artificial Neyral Networks (ANN), one of hottest artificial intelligence approaches of the present day, are extended by deep learning, a popular and contemporary data analysis tool in the last ten years. As the world's population rises, agriculture becomes more and more significant.This article discusses modern machine learning applications in agriculture and how they address issues before during, and after agricultural production.Numerous deep learning and machine learning methods, databases performances were reviewed in the publications. They grouped the approaches they looked at according to the most popular techniques, the kinds of data used, the performance metrics, and the results of these analyses.To detect tomato leaf diseases, machine learning techniques and image processing are used, albe it their accuracy is lower. Initially, tomato leaf diseases are automatically identified utilizing traditional image processing and machine learning techniques, yet the accuracy is lower.","","979-8-3315-8172-5","10.1109/ICRTEECT67512.2025.11448892","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11448892","tomato leaf disease;Machine learning;Deep learning;Harvesting;pre harvesting;post harvesting","Deep learning;Measurement;Image processing;Crops;Machine learning;Artificial neural networks;Agriculture;Data models;Diseases;Farming","","","","35","IEEE","26 Mar 2026","30-31 Oct. 2025","30-31 Oct. 2025","IEEE","IEEE Conferences"
"Evaluating Advertisement Appeals' Effectiveness on Top of Mind Awareness Using AI and Machine Learning Techniques","S. Shweta; N. Anute; M. Jadhav; K. Patil; S. Joshi; D. Kedar Rele","Tilak Maharashtra Vidyapeeth, Vidyapeeth Bhavan, GultekdiPune; ASM'S Institute of Business Management and Research, Pune; ASM's IBMR, Pune; Dr D Y Patil Institute of Management Studies, Akurdi, Pune; Global Business School and Research Centre, Dr. D.Y. Patil Vidyapeeth Pimpri,Pune (Deemed to be University); MIMA Institute of Management, Pune","2024 International Conference on Innovative Computing, Intelligent Communication and Smart Electrical Systems (ICSES)","12 Mar 2025","2024","","","1","5","The purpose of this research is to evaluate the effectiveness of a variety of marketing strategies in influencing consumers' Top of Mind Awareness (TOMA) by utilising AI and machine learning technology. TOMA is a valuable indicator for brand managers to employ, as it represents the brand that people predominantly connect with a particular category. For an extended period, surveys and focus groups have been frequently employed to evaluate the efficacy of advertisements, despite their potential for bias and time-consuming nature. This research employs sophisticated artificial intelligence and machine learning algorithms to analyse digital footprints, including search engine queries and social media participation, in order to determine the most effective advertising concepts for enhancing TOMA (top-of-mind awareness). The study utilises natural language processing (NLP) to analyse customer sentiment and the relationship between keywords, utilising machine learning algorithms to predict and evaluate the efficacy of various advertising strategies. Marketers can derive significant value from the findings, as they can determine which appeals are most likely to increase top-of-mind awareness (TOMA) among their target audience. This, in turn, allows them to create advertising campaigns that are more effective.","","979-8-3315-4362-4","10.1109/ICSES63760.2024.10910537","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10910537","Top of mind awareness (TOMA);advertisement appeals;AI and machine learning;consumer sentiment analysis;natural language processing (NLP);brand management;predictive analytics","Surveys;Sentiment analysis;Machine learning algorithms;Social networking (online);Brand management;Machine learning;Search engines;Advertising;Predictive analytics","","","","17","IEEE","12 Mar 2025","12-13 Dec. 2024","12-13 Dec. 2024","IEEE","IEEE Conferences"
"Analytical Approach of Machine Learning for Prediction Models","M. Kumar; S. K. Dubey","Department of Computer Science and Engineering, Amity School of Engineering and Technology, Amity University, Noida, Uttar Pradesh, India; Department of Computer Science and Engineering, Amity School of Engineering and Technology, Amity University, Noida, Uttar Pradesh, India",2023 6th International Conference on Contemporary Computing and Informatics (IC3I),"26 Jan 2024","2023","6","","628","632","With the increasing availability of data, machine learning (ML) predictive models have become a popular tool for making informed decisions in various fields. However, choosing suitable algorithms and techniques to develop accurate forecasting models is a challenging task. In this study, we aim to compare different ML algorithms and methods to develop accurate prediction models. We analyzed the results to determine the most effective approach to developing accurate forecasting models. In addition, we investigated the effect of hyperparameter tuning on the performance of this model. The results of this study can provide valuable insights for practitioners and researchers in choosing the most appropriate machine learning algorithms and methods to develop accurate prediction models. Our study shows the impact of choosing the right features and choosing the method of data pre-processing and hyperparameter tuning on model performance. Finally, our results can inform the design of more accurate prediction models and contribute to the development of the field of machine learning.","","979-8-3503-0448-0","10.1109/IC3I59117.2023.10397812","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10397812","machine learning;neural network;regression;decision-tree","Machine learning algorithms;Computational modeling;Machine learning;Predictive models;Prediction algorithms;Forecasting;Tuning","","","","30","IEEE","26 Jan 2024","14-16 Sept. 2023","14-16 Sept. 2023","IEEE","IEEE Conferences"
"Financial Data Evaluation Simulation on Account of Machine Learning and Mobile Information Technology","X. Long","School of Business, Sichuan University Jinjiang College, Meishan, China","2022 International Conference on Data Analytics, Computing and Artificial Intelligence (ICDACAI)","15 Dec 2022","2022","","","53","56","In the context of the rapid development of social economy, it is particularly critical to verify and check the performance of financial data, which involves the security of financial data. Improving the simulation effect of financial data evaluation is an important problem to be solved at present. At this time, it is urgent to innovate algorithms to improve the processing effect of algorithms. In order to improve the anti-risk ability of financial data, scholars propose to adopt machine learning algorithm and mobile information technology, so as to improve the evaluation ability of financial data. The application of new technology improves the risk calculation of financial data and enhances the function of mobile financial information. This paper studies the simulation research of financial data evaluation based on machine learning and mobile information technology, analyzes the financial data evaluation technology, and realizes the risk analysis function of financial data. The data prove that the financial data evaluation simulation research based on machine learning and mobile information technology is conducive to the progress of financial data evaluation simulation.","","978-1-6654-5470-4","10.1109/ICDACAI57211.2022.00018","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9973881","machine learning;mobile information technology;financial data evaluation;simulation research","Industries;Analytical models;Machine learning algorithms;Data analysis;Computational modeling;Machine learning;Data models","","","","17","IEEE","15 Dec 2022","15-16 Aug. 2022","15-16 Aug. 2022","IEEE","IEEE Conferences"
